Time,Tank 1,Tank 2,Tank 3,Temp
553,163.7994537,270.9950867,241.2092743,20.53615952
554,161.5487823,270.545166,241.3787231,20.53479195
555,157.2322998,270.1932983,242.1187744,20.53479195
556,161.4155731,270.1008606,241.3885651,20.53615952
557,158.6368561,269.5001221,242.2867432,20.53479195
558,160.6245575,268.8461609,241.4924469,20.53752708
559,162.9388428,269.6728516,241.1458588,20.53615952
560,159.635849,270.7727356,243.6442871,20.53479195
561,162.6631012,268.629303,241.9997864,20.53615952
562,158.3670959,267.9468384,243.4767609,20.53752708
563,156.0941925,268.1488647,243.721405,20.53342247
564,157.5322418,267.3121338,242.6941223,20.53889656
565,157.55867,266.5811462,243.9103394,20.53479195
566,156.7565308,266.8646851,242.5025787,20.53615952
567,155.0925598,265.9832459,243.5131531,20.53615952
568,153.355011,266.1869507,244.5875092,20.53615952
569,152.657135,265.4992981,243.9222107,20.53889656
570,154.9626312,264.809845,242.8546143,20.53615952
571,154.1132507,265.7204285,243.6023254,20.53889656
572,152.7735291,264.0481567,244.9009399,20.53889656
573,153.4936676,264.1358948,245.1681671,20.53615952
574,150.677475,263.691864,244.2122192,20.53889656
575,149.7116852,263.0936279,243.9466248,20.53889656
576,152.4655762,263.2899475,244.5281525,20.53889656
577,148.5927887,262.1617126,243.3319244,20.53752708
578,150.691452,261.8052979,244.7579803,20.53889656
579,149.40242,262.5196838,244.7089386,20.53342247
580,149.6309357,263.0149536,246.6134491,20.53889656
581,149.2392426,257.1708984,246.7511444,20.5320549
582,148.0078278,261.025238,245.1316528,20.53752708
583,150.8280487,262.7072144,245.7811432,20.53615952
584,143.4002838,260.0471191,246.1540985,20.53615952
585,148.7306061,259.8030396,246.244873,20.53615952
586,144.0540009,259.3117676,246.3642578,20.53615952
587,144.3904877,258.577301,245.9005432,20.53752708
588,146.0595398,258.3031311,245.7198792,20.53615952
589,145.5118713,259.1798401,247.9202423,20.54026413
590,144.7522583,257.0558167,246.7910767,20.5320549
591,144.5601349,256.8666077,246.3810577,20.53615952
592,144.1466675,258.4685669,247.4012909,20.54026413
593,143.4555969,256.3250427,245.9860077,20.53342247
594,143.1637726,255.9001617,245.4779968,20.5320549
595,142.041748,257.3503723,248.5980835,20.53615952
596,141.7879944,255.9832764,248.6119385,20.54026413
597,143.9702454,255.7213898,247.8156891,20.53752708
598,142.5514526,255.2345886,247.5897675,20.54026413
599,140.3302307,253.0312805,245.5623779,20.53615952
600,138.6829834,254.6020508,247.82901,20.53615952
601,136.0912018,252.4080505,247.4180298,20.53752708
602,143.0039215,254.5932159,248.0726013,20.5416317
603,138.4175415,253.5327301,249.1214447,20.54026413
604,138.1364441,253.7363586,249.3239441,20.53752708
605,137.0123291,252.5052185,249.1321106,20.53889656
606,136.3103333,253.4540405,249.4544678,20.54026413
607,134.3581238,250.443985,247.5978699,20.53889656
608,133.5692596,250.0854492,247.683136,20.54026413
609,134.5762024,250.3610992,247.8401489,20.54026413
610,135.527832,249.9220123,247.4938812,20.53752708
611,135.3480835,250.6525116,249.1834869,20.53889656
612,133.0406952,249.5833893,249.7057648,20.54026413
613,133.4660339,248.7052917,247.8301849,20.53752708
614,133.806839,247.1679688,247.5526581,20.53752708
615,131.4900513,248.9862518,249.3649139,20.53752708
616,130.3365479,246.6232452,248.382431,20.53889656
617,131.7634888,246.6981201,248.673111,20.5320549
618,131.9976959,247.4006042,249.1602478,20.53889656
619,130.2102356,245.9460297,248.2620697,20.53889656
620,131.0799866,246.5851288,248.1109924,20.53752708
621,128.1722107,246.4430542,248.6909485,20.5416317
622,128.3405762,244.1846619,249.3818665,20.53752708
623,131.172821,245.549118,248.6074066,20.5416317
624,127.031105,244.684494,248.6363678,20.5416317
625,127.5845642,243.62323,249.0951386,20.53889656
626,129.1098022,242.7642059,248.0456238,20.5416317
627,127.710556,242.2523651,248.9541321,20.5416317
628,127.5790558,243.7216949,249.5428162,20.5416317
629,125.9215851,243.1224823,249.8014221,20.54300117
630,125.2288208,242.6759338,249.5975189,20.5416317
631,125.6365356,241.888855,249.7850342,20.53479195
632,124.5348053,241.8603516,251.9878693,20.53479195
633,125.1651535,241.5892334,249.8138428,20.53479195
634,123.9787521,240.1775208,249.8449707,20.53479195
635,123.8446732,239.6523438,248.4617462,20.54300117
636,123.6560822,238.1419373,250.2837372,20.53479195
637,123.7146759,237.768219,249.4527283,20.53615952
638,123.3842239,239.0597382,249.2245789,20.53479195
639,122.5298157,237.8468323,248.1370544,20.53479195
640,122.2046814,238.2216644,250.0629425,20.53479195
641,119.9541779,236.8781281,248.2698517,20.54300117
642,120.7127914,238.2112579,249.5000458,20.53615952
643,120.8767548,238.1252289,250.6427612,20.5416317
644,120.1881332,237.138855,250.4435577,20.54436874
645,120.1381607,236.1158905,249.5659637,20.54026413
646,118.9269409,234.7724609,249.79245,20.53752708
647,119.2930298,236.394043,249.7882843,20.53752708
648,118.3384857,235.4059448,249.7528992,20.54573631
649,117.8320389,234.8638,249.9176788,20.53752708
650,118.1175232,234.8542633,250.6611023,20.54573631
651,118.8720093,234.6184998,249.8106537,20.54436874
652,117.3512039,233.9324341,248.8034058,20.54300117
653,115.8685837,233.664978,248.7655945,20.5416317
654,115.1784134,232.6004639,248.8052673,20.54710579
655,114.9872208,231.7865601,248.0309143,20.53889656
656,114.5410614,232.67453,250.2906342,20.53752708
657,118.1608505,230.6491089,248.4810333,20.54300117
658,113.1140976,230.5937347,249.9071198,20.54436874
659,115.2622452,231.22435,249.4864349,20.54573631
660,113.4374924,231.1068726,249.9019928,20.54026413
661,117.5119019,231.6064301,249.4341278,20.54436874
662,113.9684982,229.7264252,250.1637573,20.54710579
663,110.7905502,227.5316772,249.4704742,20.54026413
664,113.4982834,229.2245483,250.190155,20.54847527
665,113.191597,229.4660645,249.6550903,20.54847527
666,111.8827744,227.2653656,249.315918,20.5416317
667,113.3566895,228.0510406,249.3649139,20.54984283
668,110.6423416,227.7017365,248.9362335,20.54847527
669,111.3349609,228.7671814,249.2378235,20.54300117
670,110.1745224,226.5393066,248.9177856,20.5416317
671,108.5402069,225.5800934,247.9213715,20.5512104
672,107.5902176,225.9919434,248.8615265,20.54300117
673,106.6255875,227.8115692,251.1364288,20.54984283
674,108.508522,224.4186249,249.036026,20.54710579
675,108.4290237,223.541748,249.4573517,20.54300117
676,108.7469635,223.5137787,249.4275818,20.54710579
677,109.1202698,224.1485291,246.6929932,20.54847527
678,106.2378922,222.960907,246.2852631,20.54436874
679,106.4484558,223.0858002,248.4671478,20.54436874
680,107.2453461,222.0402222,249.3341217,20.54984283
681,106.3050995,221.1577606,250.5770874,20.55394745
682,106.0923462,222.7327271,249.9552002,20.54573631
683,106.0252686,222.3941345,249.0226746,20.54847527
684,104.8475418,220.5965424,248.4251251,20.54573631
685,103.4362412,220.4475555,247.973877,20.55394745
686,103.6027222,219.487854,249.0831146,20.54436874
687,102.596817,218.4045868,246.9736938,20.54710579
688,103.2803574,217.6978302,247.9534149,20.55531502
689,101.7450409,218.5019836,248.4585419,20.55394745
690,103.2489624,218.585907,249.6807861,20.55531502
691,102.1641998,219.3849335,247.8130951,20.55257988
692,101.8543854,218.1042328,248.8444366,20.5512104
693,101.5612717,215.3247223,246.9637299,20.55257988
694,101.4199753,216.7843018,249.2574615,20.5512104
695,101.3845901,214.0680389,248.0559387,20.55257988
696,102.3838501,216.90065,247.4742889,20.55531502
697,100.226326,215.5358124,248.2844238,20.55257988
698,100.1807022,215.0585022,247.5372925,20.55394745
699,99.83707428,214.8869934,247.8624878,20.55257988
700,100.5660553,215.3454742,248.8608246,20.55394745
701,98.07881927,215.0884399,248.8775482,20.55668449
702,99.11382294,214.7945557,248.5834351,20.55805397
703,98.20592499,213.486969,249.2266693,20.55668449
704,98.43548584,215.4520264,248.0971375,20.55394745
705,98.05036926,212.1521301,247.3011017,20.54984283
706,98.38439178,212.9903412,247.6792603,20.54984283
707,97.61463928,209.6839447,246.2853088,20.54984283
708,97.02116394,212.0662384,246.7159729,20.5512104
709,95.60263824,210.0497284,247.3543243,20.55668449
710,95.40897369,210.5023346,247.0847321,20.55531502
711,96.13311768,208.9590759,246.7321625,20.55531502
712,94.48504639,207.9357605,246.3366394,20.55531502
713,95.02640533,211.0123138,247.1994629,20.55942154
714,94.09529877,208.4526215,246.8984833,20.55668449
715,94.51346588,208.4653473,245.4802094,20.55257988
716,94.12735748,207.231308,246.4011078,20.55257988
717,94.13679504,207.1248932,245.9848022,20.55805397
718,93.3765564,207.4010162,246.2557526,20.56078911
719,93.32495117,205.802475,246.1165619,20.55942154
720,92.74227142,206.7480621,246.7033386,20.56215858
721,92.42198181,205.6834564,247.4902191,20.56215858
722,92.61083221,204.9415894,246.5341644,20.56215858
723,92.05754089,203.9832306,246.0437622,20.56078911
724,92.03898621,204.5404663,246.1199951,20.56078911
725,91.37046814,204.1161041,246.2748871,20.56078911
726,90.8563385,204.502121,245.7958679,20.56078911
727,90.48132324,203.6366119,245.5032806,20.56078911
728,90.86180878,203.5205994,245.7853394,20.56215858
729,89.68937683,203.0702209,245.5993805,20.56352615
730,90.3001709,202.4277191,246.0402527,20.56215858
731,89.43962097,204.5218353,244.6916351,20.56489563
732,89.33934784,201.3889008,245.1706848,20.56352615
733,88.76555634,201.2645874,245.3762817,20.56352615
734,88.42765808,198.859375,244.0266418,20.5662632
735,88.26077271,197.759903,244.2279053,20.5662632
736,88.31775665,198.1591492,241.2344055,20.56078911
737,87.59378052,199.5102844,243.6850433,20.56900024
738,86.83262634,194.8948975,243.3460693,20.56078911
739,86.5266037,197.8160553,242.5927124,20.56215858
740,86.68057251,200.6159668,241.3928986,20.5662632
741,86.75582123,199.5038757,243.8369904,20.56489563
742,86.08719635,197.9376221,242.3804932,20.56352615
743,85.3095932,196.7919617,243.3670959,20.57310486
744,85.66917419,197.0175476,242.4268494,20.56900024
745,85.36782074,199.7850952,242.9678497,20.57447433
746,85.51124573,197.4792786,242.9203186,20.57036781
747,84.8833313,195.085022,243.1834564,20.57447433
748,84.12258911,196.140564,242.4089203,20.57173729
749,84.84899902,197.4915009,242.8950043,20.5758419
750,83.99530029,194.7138214,242.9423981,20.5662632
751,83.83468628,195.1545715,241.6122437,20.57310486
752,83.50593567,194.8711395,243.3041382,20.57721138
753,83.71665192,193.0205383,242.3195953,20.57310486
754,83.057724,194.3930054,242.6135712,20.57857895
755,82.63173676,193.1783752,242.7052307,20.5758419
756,82.10573578,191.9617157,242.0194855,20.57173729
757,81.26514435,191.7069855,242.1490326,20.57173729
758,81.22652435,191.2979431,241.9762878,20.57310486
759,81.86688232,190.8402557,242.2553558,20.57721138
760,81.15911102,192.1075134,242.1436768,20.57310486
761,81.22587585,190.3431854,241.1164703,20.58131599
762,81.3637085,194.119339,241.0266876,20.57310486
763,79.91816711,190.3523407,241.4134979,20.57994843
764,80.58617401,190.2988281,240.5187073,20.58268547
765,80.68012238,189.6921234,240.6771393,20.58268547
766,80.29247284,190.8707733,240.764267,20.58131599
767,79.68113709,188.9406891,240.3032532,20.58131599
768,79.17478943,188.2051697,239.5023956,20.57721138
769,79.32176971,190.9280701,240.618042,20.58405304
770,78.45014191,187.5417175,239.9327545,20.58542061
771,78.8759079,190.1733704,239.4427338,20.58542061
772,78.30441284,188.8279572,239.4902649,20.58405304
773,77.75801849,186.001358,239.991272,20.58679008
774,77.45461273,184.2776794,238.4704132,20.58542061
775,76.47575378,184.9601746,239.3229218,20.58679008
776,76.84249878,185.0027466,239.9757538,20.57994843
777,75.4937973,184.7590942,239.5597534,20.58131599
778,76.50541687,185.9395294,239.1686096,20.58542061
779,77.04057312,183.8267212,238.6388702,20.58131599
780,75.42807007,181.9319305,239.2699585,20.58268547
781,75.86869812,183.6973419,239.3647461,20.5908947
782,74.01951599,182.711731,237.8830414,20.58542061
783,74.99663544,181.7026978,237.997467,20.59226418
784,74.60196686,179.9885254,237.5672455,20.58542061
785,75.38247681,181.6987305,237.0962982,20.58679008
786,74.3466568,177.7733459,237.5418701,20.5908947
787,73.72515106,179.0788574,237.1420746,20.58542061
788,73.74212646,181.4516907,236.345108,20.59500122
789,73.63854218,180.9095306,236.8686981,20.5963707
790,73.8431015,180.0679626,237.1768799,20.5963707
791,73.61556244,180.6653137,236.9854126,20.59226418
792,73.06552887,178.9665222,236.0302887,20.58952713
793,72.79417419,178.9273682,236.1752014,20.59773827
794,72.52970123,177.3522949,236.2893066,20.5908947
795,71.94645691,176.8066101,237.0761719,20.5908947
796,71.61039734,176.2377167,235.8008575,20.59226418
797,72.13546753,178.5572205,235.8858948,20.59226418
798,71.87063599,176.3227081,235.5812531,20.59500122
799,70.30538177,178.8767548,236.1274719,20.59226418
800,70.65328979,176.1834412,234.992157,20.59226418
801,71.22064972,176.1084595,234.2324219,20.60047531
802,69.47717285,176.4554749,234.5766449,20.59226418
803,70.5176239,174.6759491,233.9293976,20.60047531
804,70.42242432,175.7404175,234.440094,20.59910584
805,69.51355743,174.6578827,233.7560577,20.59500122
806,69.776474,175.8294678,234.7556,20.60184288
807,69.5872879,174.5848541,234.3858643,20.60047531
808,69.24702454,173.282547,234.2191772,20.5963707
809,69.19597626,173.621109,234.3951416,20.60321236
810,68.32836914,172.0897675,234.4826813,20.60184288
811,69.09371948,173.2238617,233.2968903,20.6059494
812,68.40042114,170.7553406,233.2513886,20.59773827
813,68.26782227,174.0658112,232.5111694,20.6059494
814,68.1975174,172.7471466,232.8959351,20.6059494
815,66.3890686,171.8556366,231.8504181,20.6059494
816,67.25904846,173.7270966,232.8475494,20.60731888
817,67.1641922,169.8171387,232.6447754,20.60047531
818,67.42224121,168.6882477,232.8683624,20.60047531
819,67.03450012,168.8724365,231.6302795,20.60184288
820,66.47708893,168.9284058,231.6105042,20.60868645
821,66.88050079,172.2567291,232.3912659,20.60868645
822,66.27333832,170.3943176,231.0318909,20.60321236
823,65.51773071,168.3956451,233.0030975,20.60457993
824,65.74062347,168.3169098,230.1298828,20.60321236
825,65.43225098,168.0626373,230.9637451,20.60321236
826,65.46255493,167.2528534,231.3345642,20.61005402
827,63.93619537,167.0087891,229.6581421,20.60731888
828,64.69262695,167.1108093,230.2603607,20.61415863
829,64.74360657,167.3253021,230.2642517,20.6059494
830,64.26061249,167.5015411,231.3864136,20.6059494
831,64.51439667,166.3828888,229.4160461,20.61415863
832,64.36501312,166.9043732,230.1247101,20.60868645
833,63.87055206,166.7047272,229.9200592,20.60731888
834,63.66650772,166.0009308,229.459137,20.60868645
835,63.54917145,165.3577881,229.4702148,20.61005402
836,62.26763153,165.5692749,228.5176086,20.61279106
837,62.70166397,165.4148102,227.2567596,20.61005402
838,62.14231491,163.8511658,227.4011383,20.60868645
839,62.25106812,163.5001068,226.8242188,20.61689758
840,61.22386169,162.7168884,227.6991119,20.61142349
841,61.84975052,162.4675598,228.0075378,20.6210022
842,61.35403442,161.8609619,226.3169556,20.61415863
843,61.61814499,161.6683502,227.0213776,20.61415863
844,61.19527435,161.7859955,227.0627136,20.6210022
845,61.3609581,162.3663483,226.6325531,20.61415863
846,61.26537323,161.9072571,227.074585,20.61826515
847,59.7126236,160.0001984,226.9450226,20.61415863
848,60.32239914,162.3119507,226.3760681,20.61552811
849,60.85765076,161.1981659,226.1223907,20.61552811
850,60.36513901,159.9288177,225.5185852,20.61552811
851,60.57317734,159.1404877,226.7135162,20.61826515
852,60.26141357,159.1200562,226.0216217,20.61552811
853,59.27022171,159.7943573,225.5536499,20.61689758
854,59.84075928,158.3744965,225.4932404,20.61689758
855,59.68784332,157.9342651,223.9771423,20.61826515
856,59.10942078,158.8839569,225.6136475,20.62510872
857,59.12187195,158.2937317,224.6923218,20.62784576
858,58.62236023,157.3390808,224.8680267,20.61826515
859,58.50012207,157.5323334,224.8210144,20.61963463
860,58.34481812,156.7171021,224.915802,20.62784576
861,59.00995636,157.6929016,223.9745636,20.6210022
862,58.20597076,156.2188568,224.7631683,20.62784576
863,57.98878479,155.9072723,223.9784241,20.62236977
864,57.59433746,156.6077423,223.6235046,20.62236977
865,57.65982437,156.3614044,224.483429,20.62510872
866,57.73184204,155.9559326,222.8991241,20.62373924
867,57.2444725,155.0123596,223.8937073,20.63331795
868,57.12722397,154.5302734,224.3362579,20.62510872
869,57.20825958,153.8010101,222.4158783,20.62510872
870,56.75330734,154.0707855,222.947937,20.63331795
871,56.73552322,153.3781891,221.8953247,20.62510872
872,56.33271408,151.8260956,221.4095154,20.62510872
873,55.94380951,152.3782806,221.1748199,20.62647629
874,56.1465683,152.9372711,221.1502686,20.62784576
875,55.73616791,151.8561401,221.422699,20.63331795
876,56.10961533,151.7733307,220.9789734,20.62784576
877,55.14450836,151.0745087,220.5230865,20.63331795
878,55.07798767,151.6093597,220.0792236,20.62647629
879,55.39575577,151.0734863,220.0353851,20.63742447
880,54.90332794,150.2502899,220.029068,20.63879395
881,55.02320862,149.449234,220.1318817,20.62921333
882,54.59280777,149.62117,220.558075,20.62921333
883,54.19569016,149.481369,220.8509674,20.63058281
884,54.29925156,149.5086212,219.9437103,20.63879395
885,54.49863052,148.4900055,220.2086334,20.63742447
886,53.38526917,148.5843811,219.4060669,20.64016151
887,53.90955734,148.8790588,219.2004395,20.63195038
888,53.94075012,148.4938507,219.4959412,20.63195038
889,53.63551712,147.5268402,219.7015076,20.63058281
890,53.10874939,146.9965057,218.5395355,20.64016151
891,53.44641876,147.7033997,218.9058075,20.64153099
892,52.41624832,145.8669891,219.0593414,20.63331795
893,52.86526871,146.9300842,218.3210449,20.63331795
894,52.89725876,146.8327789,218.0494385,20.63468933
895,52.47629547,144.9537354,217.791626,20.64153099
896,52.32887268,145.1847382,217.2840729,20.64289856
897,52.37680435,144.2815094,217.3845215,20.63468933
898,52.37195587,145.3709412,216.9584198,20.6360569
899,51.92437744,145.1755676,216.4963226,20.6360569
900,52.25855255,146.984375,216.5075531,20.64426804
901,51.88629532,144.7471619,214.3547363,20.63742447
902,51.5847435,145.2571106,216.2188721,20.64426804
903,51.10536575,143.7841492,215.7709503,20.63742447
904,51.08595276,142.9754639,215.3243561,20.6360569
905,50.70771408,142.582016,214.5761566,20.63742447
906,50.92260742,143.2398682,213.4941406,20.63742447
907,50.59189606,141.5582886,214.4871216,20.63742447
908,50.64233398,143.2987061,214.2580109,20.63879395
909,50.56741333,142.7082977,213.8629456,20.64426804
910,49.91885376,141.8359222,214.5023041,20.64289856
911,49.95546722,140.4951324,213.6661987,20.63879395
912,49.75198746,140.9190063,214.5444794,20.63879395
913,49.55852127,140.4312286,212.8392944,20.64016151
914,49.05986404,140.7007141,212.0877991,20.64426804
915,49.32947922,139.7595825,212.7401886,20.63879395
916,49.29130936,139.8522797,211.8751221,20.64700508
917,49.10116577,139.2902069,212.9327087,20.64837456
918,48.97979736,138.7966766,212.1739197,20.64153099
919,48.58058929,138.4195557,212.1877289,20.64153099
920,48.64466858,139.7483368,212.1588135,20.64563751
921,48.39550781,138.907196,212.7009125,20.64153099
922,48.23693466,138.3349152,212.4813385,20.6511116
923,48.05669403,137.7302094,210.7503662,20.64289856
924,47.30694962,137.8817596,212.4895782,20.64837456
925,47.22485352,137.5216675,212.8984833,20.64289856
926,47.76750946,137.2708435,211.4713745,20.64837456
927,47.63350677,136.0991669,210.1225128,20.64426804
928,47.09044647,136.6682129,210.1396332,20.64289856
929,47.26762772,135.0409241,209.3610077,20.64426804
930,47.28122711,134.938736,209.5126343,20.64426804
931,47.25925446,135.7657776,209.8149872,20.64426804
932,46.49991226,134.9894562,210.0384827,20.6511116
933,46.45365143,134.3289642,209.802948,20.64426804
934,45.26743698,134.9697876,208.997467,20.6511116
935,46.20438766,134.8882751,208.6260223,20.64837456
936,46.33024216,133.9429474,208.6624146,20.64700508
937,45.64073181,134.0109863,208.9156494,20.65521622
938,45.61332703,133.0704956,208.1375427,20.64563751
939,46.00314713,133.4867401,207.2767792,20.65521622
940,45.00839615,132.6125641,206.1383362,20.64837456
941,45.53287888,132.4692993,206.721344,20.64974213
942,45.51185608,132.5102539,207.1159821,20.65521622
943,45.19578171,131.9585724,206.7700653,20.64974213
944,44.87345123,132.5971222,205.8685608,20.64974213
945,44.68215179,132.2263031,207.1587372,20.64974213
946,44.84459686,131.6234283,206.3091583,20.65384865
947,43.87878418,131.6518097,206.8736115,20.65795326
948,44.52710724,131.9748993,205.6402893,20.65658569
949,44.43366623,130.5530243,205.4461212,20.65247917
950,44.40461349,130.1194611,205.6247864,20.65247917
951,44.1862793,131.0109711,204.9367523,20.65247917
952,44.09967041,129.5783234,205.0443726,20.65247917
953,43.81495285,130.1218872,205.5427704,20.66069222
954,43.18435669,129.5488586,205.0887756,20.65521622
955,43.56856155,128.9377289,204.1268311,20.65384865
956,43.510952,128.8050079,204.0539093,20.65247917
957,43.33356857,128.6394348,205.0329132,20.66205978
958,43.18092346,128.833725,204.2024231,20.65521622
959,42.69379044,127.6569672,203.311615,20.66479683
960,42.60224915,127.775383,203.2724304,20.66342735
961,42.68506622,127.5115128,203.9328613,20.65658569
962,42.54324341,127.0421143,202.5324097,20.66479683
963,42.67305756,127.4117355,202.5865784,20.66479683
964,42.24531174,125.7945099,202.4162445,20.65795326
965,42.12545013,125.9308777,201.8899231,20.6661644
966,41.66133118,125.9322357,201.4601898,20.66479683
967,41.89053726,125.3365936,202.5270386,20.65932274
968,41.34597397,124.7686539,201.6595306,20.65932274
969,41.48103333,124.6360092,201.9197388,20.66753578
970,41.71043015,125.3528824,201.3113861,20.65932274
971,40.7605629,124.2998428,201.3624573,20.65795326
972,41.08160782,124.994545,200.7348328,20.65795326
973,40.93336868,123.9339447,200.5774078,20.66069222
974,40.96657181,124.3535767,201.2044525,20.66753578
975,41.0838089,124.6388321,198.6022339,20.65932274
976,40.85563278,123.6686249,200.5410919,20.66069222
977,40.71291733,123.0708008,199.666748,20.65932274
978,40.54388428,122.1734467,199.4294586,20.66069222
979,40.15599823,121.8183594,199.585083,20.6661644
980,40.39744186,122.2322464,198.3831635,20.66069222
981,40.02173233,122.2748184,199.0091248,20.66069222
982,40.09085846,121.9965591,197.8741455,20.66753578
983,40.10387802,122.1826553,198.5233154,20.66890144
984,39.68762207,120.6105042,196.9996033,20.66890144
985,39.87966156,121.6214142,196.787796,20.66069222
986,39.75164413,121.1922607,196.1612244,20.66890144
987,39.51433182,120.9720993,196.6676025,20.66753578
988,39.49121857,121.0890198,196.2440186,20.66205978
989,38.86999893,120.0569839,197.0127258,20.66205978
990,39.2046814,120.0395432,196.1312408,20.66205978
991,38.93182373,119.1735458,195.9849091,20.67027092
992,38.81882477,119.2041931,195.5393372,20.66753578
993,38.34396362,119.3562546,195.1180115,20.66890144
994,38.01465607,118.2584534,195.1891785,20.67027092
995,38.47872543,118.2808533,195.1239624,20.6716404
996,38.36602402,117.9163895,195.0867157,20.6716404
997,38.18951416,118.0572968,195.5513153,20.6716404
998,38.04921722,117.0892029,194.6295013,20.66479683
999,37.85915756,117.2303543,194.6839142,20.67027092
1000,37.8588295,116.9965897,194.4259033,20.66342735
1001,37.53691864,116.969017,193.7189331,20.67300797
1002,37.73302841,116.4164429,193.9624176,20.66479683
1003,37.37035751,116.537178,192.9159241,20.67300797
1004,37.64590454,117.087204,193.8664246,20.67300797
1005,36.87232208,116.3323593,194.186615,20.66479683
1006,36.55989075,115.1938705,192.9967346,20.6661644
1007,37.34755707,117.0841599,192.5624542,20.66479683
1008,37.27163696,116.0305481,192.3117218,20.67300797
1009,37.08049011,116.3748398,192.7402954,20.67300797
1010,37.02335358,116.3226471,191.8387756,20.67437744
1011,36.8504715,114.6884232,191.7876587,20.67300797
1012,36.42366409,114.2646561,192.3301697,20.66479683
1013,36.15352249,113.303009,190.9897156,20.66753578
1014,35.97904587,112.6643219,191.2524414,20.6716404
1015,36.01506042,113.2761459,191.8703613,20.67574692
1016,35.73866653,114.2181625,190.6730957,20.66890144
1017,36.08123016,112.9588699,189.9225922,20.66753578
1018,35.88682175,113.3081284,188.8614197,20.67437744
1019,35.70832062,112.0263672,190.0796661,20.6661644
1020,35.00030518,111.4241028,189.5879974,20.67437744
1021,34.76544189,110.4970551,188.8230286,20.66753578
1022,35.17603302,111.0065765,188.1499786,20.67300797
1023,34.89383316,111.3400192,188.5493927,20.66890144
1024,34.91986084,111.9140549,187.6945038,20.67027092
1025,35.3540802,111.2293854,188.2833099,20.67027092
1026,34.62279892,111.0822067,189.1265259,20.67027092
1027,34.89978409,110.6750946,187.5494385,20.66890144
1028,34.38283157,110.8084335,187.5074768,20.66890144
1029,34.73259735,109.9758606,186.8276215,20.67027092
1030,34.86301422,111.1966019,187.9235535,20.6716404
1031,34.33042145,110.1658325,186.0724792,20.67574692
1032,34.54620743,110.1438675,186.568512,20.67027092
1033,34.51935959,109.8235321,187.2352753,20.6716404
1034,33.87319946,107.5065537,185.9456329,20.6716404
1035,33.64224243,107.3001404,185.431839,20.6716404
1036,33.637146,108.645813,185.8451843,20.67848396
1037,33.84302521,108.3121948,185.1459656,20.67300797
1038,33.44575119,107.4065857,184.4949493,20.67574692
1039,33.52413559,108.1017914,184.884613,20.67985153
1040,33.7150116,108.2278137,185.0044861,20.67300797
1041,33.51010132,108.5031128,183.8673553,20.67300797
1042,33.01024246,107.1406555,184.5581665,20.67300797
1043,33.05871964,107.3117523,183.8205414,20.67985153
1044,33.02984619,108.2231598,184.018692,20.67300797
1045,33.08285522,107.0466003,183.0787048,20.67574692
1046,32.90629196,106.6716156,184.1695251,20.67437744
1047,32.88225174,105.7724838,183.0649567,20.67574692
1048,32.69412231,105.4584045,182.1559296,20.67437744
1049,32.62154007,105.3979874,182.4145508,20.67437744
1050,32.44752502,104.594101,182.0787811,20.67300797
1051,32.27696991,104.4264755,181.9837799,20.67437744
1052,32.42313385,105.3397064,181.1604156,20.67300797
1053,32.20059586,104.7521973,181.6125793,20.68122101
1054,31.98752213,104.1100311,181.2816772,20.67437744
1055,31.68352699,103.5476227,181.6845398,20.67574692
1056,31.77856827,103.9777145,181.2198029,20.68122101
1057,31.61956787,104.1647263,181.3479919,20.67711449
1058,31.70429993,103.4478302,180.1434784,20.67574692
1059,31.45698738,103.3759308,180.5518646,20.68258858
1060,31.40152359,102.7716217,180.2994843,20.68122101
1061,31.01589584,101.570343,179.6922455,20.67574692
1062,31.27273369,102.9855347,179.0821533,20.67574692
1063,31.22786903,102.6252747,178.0799561,20.67574692
1064,31.06214905,101.3894043,179.6158752,20.68258858
1065,31.42701721,103.2728882,178.0858459,20.67574692
1066,30.5891552,101.6360626,179.1582947,20.67574692
1067,30.7735672,101.173584,178.7606506,20.67711449
1068,30.47496223,99.98973846,177.9288025,20.67711449
1069,30.62070847,101.1557159,178.3862152,20.67848396
1070,30.92955399,102.1415787,178.0785675,20.67711449
1071,30.34914017,100.1670837,177.6650238,20.67711449
1072,30.2840786,100.2548218,176.434967,20.67848396
1073,30.01141167,99.46127319,176.4164734,20.68122101
1074,30.57789612,100.6282501,176.5708923,20.67848396
1075,29.85810471,99.87982178,176.9862976,20.67985153
1076,29.67602348,98.90874481,177.3144226,20.67848396
1077,29.63901138,99.14187622,175.6715698,20.67985153
1078,29.43240166,98.80471802,175.9993896,20.67985153
1079,29.72117615,98.64772034,175.1764069,20.68395805
1080,29.76526451,97.96091461,174.5866699,20.67985153
1081,29.71058846,98.04909515,175.5636597,20.68122101
1082,29.23140144,98.22553253,174.600296,20.67848396
1083,29.33929443,97.60282135,174.0399017,20.6866951
1084,29.00000381,97.75392151,174.1806335,20.68122101
1085,29.19338989,98.19727325,174.0112457,20.68122101
1086,28.61211014,96.77346802,173.6328583,20.67985153
1087,28.33181763,96.88928986,173.0026703,20.68122101
1088,29.00145912,96.73162079,173.1926117,20.68122101
1089,28.67543983,96.22867584,172.8156128,20.68122101
1090,28.68268013,96.54890442,172.5318604,20.68122101
