Time,Tank 1,Tank 2,Tank 3
331,28.62760925,1114.328613,6440.659668
332,29.09733963,1142.514648,6460.337402
333,29.55692101,1167.309204,6462.379395
334,31.29829979,1197.589355,6464.605469
335,36.99040985,1215.488525,6489.097168
336,44.51475525,1240.121582,6543.3125
337,50.86395264,1259.873657,6576.955566
338,55.78386307,1291.082397,6606.923828
339,60.69063568,1322.298462,6652.523926
340,63.67934418,1351.701294,6699.196777
341,66.05897522,1380.135864,6695.998535
342,67.61357117,1410.000854,6653.286621
343,68.8974762,1442.121582,6642.793457
344,69.8600235,1467.03125,6649.464844
345,71.00874329,1501.941406,6654.054688
346,72.65307617,1533.447632,6682.57666
347,75.77641296,1570.871582,6742.695313
348,78.15516663,1602.576782,6817.61084
349,78.14749146,1627.915283,6911.495605
350,76.1839447,1655.51062,6942.874512
351,72.21553802,1677.436523,6959.669922
352,70.93309021,1703.922485,6975.909668
353,77.44944,1725.857178,7003.216309
354,91.59236145,1758.948975,7021.006836
355,104.8653412,1791.940063,7070.268066
356,111.581398,1822.276489,7094.054199
357,112.9037933,1853.415161,7104.662109
358,109.9426804,1877.391113,7132.000488
359,106.7403564,1909.217896,7168.106445
360,101.9838409,1934.991455,7204.80957
361,100.5337067,1965.801758,7218.650879
362,99.78726196,1990.158691,7213.477539
363,101.0396347,2011.04248,7241.291992
364,105.6421967,2036.342407,7280.387207
365,109.9031219,2054.186768,7291.989746
366,113.8854294,2080.013428,7299.929688
367,114.277626,2108.165039,7340.15625
368,111.7722321,2141.30249,7331.564941
369,108.9078598,2165.81665,7394.657715
370,108.57444,2194.949707,7433.807617
371,109.8071976,2224.455078,7465.767578
372,111.4111404,2245.598145,7482.834961
373,111.7685013,2273.246582,7503.649414
374,111.204567,2307.782227,7514.092285
375,110.4668808,2334.550537,7548.510254
376,109.6409378,2370.834961,7586.537109
377,110.2727661,2396.079102,7603.35498
378,111.5906601,2431.583008,7614.053223
379,114.4246979,2468.202637,7666.743652
380,116.71875,2502.475586,7713.868652
381,116.9321976,2537.851563,7765.643555
382,116.1004334,2573.604248,7772.660156
383,115.6514969,2601.718262,7777.070313
384,113.223938,2637.009033,7780.16748
385,112.9698868,2668.350098,7778.565918
386,111.7587204,2703.385742,7798.819824
387,110.9919357,2734.939697,7816.246094
388,110.8147354,2759.744141,7859.548828
389,108.5111923,2788.299316,7914.338867
390,106.613266,2817.090088,7968.035156
391,105.8392792,2841.300537,7975.601074
392,106.3522949,2863.235352,8009.27002
393,110.340683,2884.968994,8007.333984
394,115.7478256,2902.578857,7979.582031
395,118.5783615,2929.710449,8017.265137
396,120.4391937,2955.640137,8060.52002
397,119.9937515,2991.101074,8068.330566
398,118.9430618,3027.370117,8067.893066
399,119.201004,3072.751221,8090.163086
400,122.5453796,3117.114746,8111.508789
401,130.1351166,3158.644775,8127.956055
402,135.1825256,3197.255127,8137.376465
403,132.5683746,3224.135742,8145.007324
404,125.9434586,3256.786865,8175.011719
405,122.5055313,3289.754883,8257.835938
406,126.8518982,3325.303467,8287.796875
407,135.5382385,3364.188232,8287.751953
408,145.6123199,3395.478271,8297.251953
409,167.5442505,3439.236816,8312.257813
410,197.5222931,3486.121826,8306.764648
411,220.147171,3528.785889,8310.482422
412,232.3487701,3568.157471,8323.719727
413,233.5920715,3602.948242,8344.517578
414,234.8162384,3634.026855,8407.754883
415,224.6938934,3664.470215,8419.693359
416,209.992157,3699.863281,8418.191406
417,207.2207489,3728.240479,8426.884766
418,227.1398315,3749.864258,8450.886719
419,243.2070313,3778.083008,8474.294922
420,263.0464783,3805.626709,8498.223633
421,290.6201172,3829.388672,8506.00293
422,310.4051819,3844.725342,8506.608398
423,327.9090271,3869.937744,8504.253906
424,352.9544983,3900.342529,8522.294922
425,379.1829529,3929.575195,8535.576172
426,391.697998,3965.307373,8537.71582
427,390.8512268,3992.852539,8550.764648
428,344.156311,4031.259521,8572.196289
429,309.1021729,4065.646973,8580.573242
430,355.5189819,4107.948242,8583.301758
431,412.5067749,4150.299805,8615.053711
432,444.5033875,4181.360352,8641.030273
433,463.399353,4211.494141,8661.270508
434,472.7122803,4232.005371,8682.557617
435,477.3948059,4256.333496,8687.557617
436,475.4725342,4279.907227,8697.90918
437,473.6348572,4302.851563,8711.954102
438,478.6676331,4323.15625,8738.163086
439,477.8036499,4337.174805,8749.024414
440,478.4880981,4355.208496,8768.661133
441,473.2793579,4367.561523,8791.569336
442,470.1013184,4385.52002,8790.859375
443,470.1305237,4408.254395,8783.009766
444,462.7288818,4434.57666,8792.407227
445,455.7934875,4475.177734,8831.365234
446,437.6176147,4524.680664,8853.277344
447,421.8934021,4568.737305,8854.623047
448,419.848114,4609.313965,8837.370117
449,417.0136414,4644.42334,8846.416992
450,413.0899353,4672.171387,8852.383789
451,413.4889832,4698.147461,8852.435547
452,417.2142334,4719.754395,8852.557617
453,421.4186401,4748.304688,8898.253906
454,423.9924927,4772.828613,8942.731445
455,423.972168,4796.019531,8985.708008
456,430.5307312,4816.222168,8986.930664
457,447.5480652,4837.446777,8965.870117
458,466.0488892,4852.553223,8960.513672
459,487.085968,4883.717285,8961.939453
460,497.1474915,4917.073242,8963.683594
461,498.533844,4951.108887,8979.652344
462,523.4396973,4975.863281,9001.542969
463,584.8797607,5010.555176,9050.317383
464,587.1239014,5044.42627,9079.110352
465,585.5050049,5076.818848,9103.088867
466,579.8151855,5113.421387,9092.087891
467,583.2102051,5138.541992,9087.981445
468,585.1616821,5165.960449,9114.628906
469,582.3832397,5189.574219,9098.887695
470,575.9523315,5206.860352,9089.923828
471,568.128479,5228.107422,9102.354492
472,566.6680908,5242.656738,9125.785156
473,563.243042,5263.148926,9179.033203
474,562.2885742,5288.294434,9183.249023
475,564.8162842,5313.676758,9195.115234
476,567.0731201,5336.432617,9241.744141
477,567.9877319,5359.940918,9282.324219
478,569.7661743,5378.049316,9289.976563
479,569.8805542,5396.09082,9287.154297
480,571.9536743,5412.717773,9301.426758
481,570.5914917,5437.036133,9318.254883
482,570.2297974,5462.853516,9332.03125
483,570.3373413,5485.265625,9334.995117
484,570.0067749,5511.651367,9340.344727
485,576.8322754,5526.768066,9368.850586
486,581.8291626,5550.623535,9367.897461
487,586.7481689,5571.262695,9361.737305
488,589.079834,5595.655273,9357.866211
489,588.5023193,5619.766602,9375.193359
490,586.4822388,5652.310059,9432.332031
491,584.2972412,5679.883301,9480.12207
492,583.7849731,5707.258789,9523.791016
493,584.0791016,5728.567383,9545.436523
494,585.7796021,5745.425781,9565.910156
495,585.4293823,5765.596191,9576.830078
496,586.7094116,5786.694824,9603.139648
497,589.0029297,5811.328125,9603.316406
498,595.0280151,5832.193848,9597.363281
499,604.3935547,5848.353516,9597.34082
500,617.4235229,5866.719727,9612.233398
501,629.6871948,5888.157227,9628.416992
502,640.0822754,5906.060547,9646.28418
503,649.887085,5913.32959,9658.594727
504,668.3051758,5926.908691,9650.973633
505,690.4017334,5940.985352,9645.240234
506,721.1226807,5962.539063,9658.260742
507,754.7962646,5980.972656,9670.3125
508,783.2797241,6007.272949,9701.016602
509,800.0828247,6035.40625,9740.551758
510,819.5515137,6050.84668,9766.65918
511,836.5177002,6073.821289,9775.893555
512,851.829834,6094.827148,9793.419922
513,864.145813,6124.783203,9809.617188
514,869.7449341,6151.341309,9834.683594
515,877.6714478,6166.801758,9838.904297
516,887.8217163,6182.957031,9840.90625
517,899.5405273,6201.378418,9852.308594
518,909.4746704,6217.493652,9877.447266
519,921.3844604,6240.319824,9905.27832
520,930.9742432,6259.791504,9927.198242
521,941.7789307,6278.600586,9942.689453
522,954.7192993,6297.459961,9954.636719
523,965.7614136,6324.740234,9956.711914
524,972.4901733,6352.446777,9966.163086
525,979.3383789,6381.68457,9971.589844
526,987.8659668,6404.003906,9988.911133
527,1000.764771,6419.291016,10012.11426
528,1016.047729,6437.517578,10031.06152
529,1037.057129,6463.843262,10044.22949
530,1055.60791,6481.527832,10052.20898
531,1076.924316,6505.169922,10057.29883
532,1099.770142,6520.377441,10067.7002
533,1121.281372,6533.865234,10081.08105
534,1143.725708,6555.908691,10097.17871
535,1160.654541,6568.470703,10112.32031
536,1174.383057,6585.665039,10117.82422
537,1186.666748,6602.692871,10121.46582
538,1196.106934,6626.472168,10118.41406
539,1199.589233,6649.241211,10131.82813
540,1203.291504,6674.290039,10155.70703
541,1210.338379,6702.328125,10150.2373
542,1216.805054,6719.110352,10163.88477
543,1232.731689,6743.788574,10162.1377
544,1248.402588,6763.13623,10198.68262
545,1271.206055,6791.961914,10209.01074
546,1291.595703,6813.235352,10195.14258
547,1310.438843,6838.755371,10201.6582
548,1333.260986,6861.397461,10219.24414
549,1349.897827,6881.830566,10223.72656
550,1370.995361,6905.151855,10223.42773
551,1391.50708,6924.181152,10224.8418
552,1413.190674,6944.731934,10259.60938
553,1446.247314,6971.971191,10293.68262
554,1490.165161,7003.820313,10297.45703
555,1519.864014,7034.561523,10280.5752
556,1526.466187,7064.353027,10285.80273
557,1526.198853,7089.079102,10314.69434
558,1522.197388,7105.207031,10339.00879
559,1528.398804,7130.86377,10350.91406
560,1549.689209,7155,10352.91309
561,1573.257568,7173.726563,10355.2041
562,1618.274536,7195.314453,10369.08789
563,1651.591431,7211.333008,10373.46191
564,1687.566528,7227.466309,10373.46582
565,1721.001099,7245.429199,10378.97949
566,1739.346313,7257.477539,10382.59961
567,1760.221802,7269.574219,10385.51855
568,1775.709473,7287.60498,10397.73828
569,1791.738037,7303.087402,10393.58887
570,1800.515381,7323.800293,10391.99023
571,1808.553345,7344.505371,10428.69824
572,1816.717896,7365.098145,10446.86133
573,1826.611206,7392.409668,10467.13867
574,1839.259033,7415.439453,10511.72461
575,1853.962402,7431.554199,10525.76074
576,1872.521362,7456.27832,10547.00195
577,1900.474243,7483.943359,10546.88281
578,1921.977295,7508.495117,10546.95313
579,1944.901489,7532.680664,10550.6582
580,1965.280273,7552.640137,10552.82422
581,1984.362549,7571.935059,10535.1709
582,2011.002441,7596.464355,10543.33496
583,2035.525635,7616.421387,10552.87598
584,2061.860352,7642.571289,10571.76953
585,2077.642578,7673.662598,10578.85645
586,2089.253418,7704.033691,10575.25098
587,2102.923584,7737.697266,10616.70703
588,2127.06958,7766.807617,10647.26563
589,2143.272705,7785.299805,10656.52246
590,2169.400879,7811.718262,10651.72559
591,2194.310791,7838.408691,10658.00293
592,2220.478027,7867.470703,10669.41406
593,2254.537842,7892.776367,10672.72266
594,2276.945068,7917.362305,10668.44727
595,2298.218262,7943.117676,10672.20117
596,2317.984131,7961.429199,10689.60938
597,2333.620117,7985.448242,10698.01953
598,2348.262451,8002.562012,10702.32227
599,2361.700684,8018.930176,10719.34961
600,2376.34375,8038.953613,10723.11328
601,2386.248291,8057.08252,10726.69141
602,2393.793701,8078.499023,10728.94922
603,2401.908447,8097.732422,10726.89551
604,2410.643799,8115.812012,10730.80664
605,2422.19751,8128.76416,10728.11621
606,2443.564941,8147.408691,10752.99609
607,2470.982422,8168.164063,10764.93457
608,2498.684814,8190.599121,10785.66016
609,2534.530518,8210.978516,10781.98535
610,2563.098633,8227.399414,10789.47559
611,2593.452393,8244.216797,10785.1123
612,2621.744141,8259.030273,10805.67676
613,2645.699463,8276.948242,10821.95703
614,2671.385742,8291.664063,10824.93066
615,2687.60083,8302.676758,10827.18262
616,2701.039795,8317.960938,10829.42188
617,2713.484375,8337.837891,10850.8916
618,2726.198975,8355.3125,10852.35449
619,2741.267822,8369.414063,10860.54395
620,2762.283936,8389.271484,10873.03613
621,2786.530029,8411.549805,10902.35449
622,2809.649902,8425.578125,10922.91797
623,2839.385254,8452.046875,10949.91699
624,2866.952148,8473.331055,10961.01758
625,2890.514648,8498.235352,10982.6748
626,2911.11792,8507.634766,10982.86133
627,2946.449707,8528.689453,10970.63281
628,2980.103027,8542.493164,10977.30664
629,3016.757568,8562.269531,10979.73438
630,3042.449951,8587.083008,10987.2207
631,3069.17041,8608.334961,10990.71094
632,3084.252686,8628.963867,11019.67676
633,3098.276611,8647.709961,11015.71582
634,3108.957764,8663.480469,11006.70898
635,3128.044434,8679.269531,11026.34473
636,3144.858643,8700.28125,11054.2207
637,3163.169189,8717.698242,11056.86133
638,3182.069336,8736.473633,11068.52148
639,3198.970215,8751.326172,11100.56348
640,3220.401611,8772.249023,11128.65723
641,3235.205566,8787.212891,11141.44629
642,3253.30542,8802.862305,11147.5791
643,3273.972412,8820.269531,11142.79102
644,3302.482178,8837.733398,11144.07422
645,3323.233643,8852.044922,11176.79199
646,3342.086182,8861.93457,11186.11914
647,3365.614746,8881.635742,11198.8584
648,3390.306396,8888.428711,11217.82227
649,3415.767822,8902.711914,11222.24609
650,3443.674316,8912.287109,11225.06445
651,3479.358398,8929.133789,11228
652,3506.220947,8940.035156,11243.70703
653,3532.58374,8957.241211,11247.20605
654,3554.033447,8969.605469,11245.65332
655,3580.897461,8979.453125,11245.45215
656,3597.919434,8987.275391,11246.34375
657,3613.520264,8998.073242,11256.68066
658,3630.43335,9009.473633,11266
659,3652.901611,9014.419922,11285.19043
660,3678.591797,9028.212891,11291.88379
661,3708.351318,9040.185547,11285.44629
662,3734.118652,9052.186523,11298.35645
663,3763.269531,9061.788086,11309.99609
664,3792.066162,9072.085938,11320.90527
665,3819.157471,9083.246094,11330.6582
666,3843.963379,9094.249023,11322.0752
667,3867.731934,9109.766602,11323.99121
668,3880.05542,9126.433594,11339.52734
669,3887.308594,9143.516602,11335.97266
670,3893.516357,9166.058594,11361.32129
671,3897.634766,9182.069336,11366.15723
672,3903.689697,9196.373047,11371.29199
673,3926.307617,9207.265625,11363.4082
674,3942.151123,9221.558594,11368.55566
675,3974.035156,9237.832031,11377.52539
676,4005.449219,9246.749023,11386.60352
677,4033.58667,9266.918945,11395.08691
678,4058.142822,9281.474609,11391.41309
679,4079.929199,9295.484375,11392.94727
680,4102.586426,9311.016602,11413.11816
681,4118.067383,9330.121094,11411.18164
682,4128.307129,9350.021484,11415.67676
683,4138.47168,9363.638672,11425.24414
684,4159.590332,9379.183594,11429.06445
685,4182.893066,9386.736328,11427.04004
686,4216.384766,9397.56543,11421.25195
687,4252.922852,9407.735352,11441.07227
688,4290.494629,9417.602539,11443.16699
689,4329.365723,9432.074219,11448.55371
690,4369.380371,9437.797852,11477.81543
691,4407.260742,9451.637695,11485.73828
692,4443.82666,9462.893555,11487.96289
693,4482.148926,9474.458008,11501.16699
694,4511.399902,9483.181641,11514.07129
695,4531.146973,9496.498047,11536.58691
696,4538.688965,9513.610352,11526.37305
697,4548.901855,9527.214844,11540.29199
698,4559.181152,9542.982422,11557.74512
