Time,Tank 1,Tank 2,Tank 3,Temp
40,0.940315783,0.678757131,2.417233944,21.71422958
41,0.265160859,0.495487601,1.685513496,21.71834564
42,0.599730313,0.762859285,1.767657757,21.71834564
43,0.84291774,0.720519841,1.737043738,21.71834564
44,0.915093899,1.0691154,2.297733307,21.71422958
45,0.223105371,0.797338963,1.067471981,21.71560097
46,0.910505116,0.589940429,2.171429873,21.71285629
47,0.612075448,1.021758795,1.778223991,21.71697235
48,0.664592683,0.80748266,1.728712678,21.71422958
49,0.645531595,0.538076401,1.634848475,21.71560097
50,0.494551986,0.954369068,1.598888278,21.71560097
51,0.732341528,0.201652333,1.774676442,21.71148491
52,1.281576633,0.885405481,1.754484653,21.71148491
53,1.311285853,0.835597157,0.959069133,21.71011353
54,0,1.573354721,1.637786984,21.71422958
55,2.34108448,1.654212236,1.137768269,21.71148491
56,2.758131266,2.506611824,0.603174448,21.71011353
57,1.583417773,2.881433964,1.141776204,21.71011353
58,2.274348736,3.766954422,1.139703989,21.71285629
59,0,4.891231537,1.031768322,21.71697235
60,0.246692985,5.655544758,0.946222126,21.71971512
61,0.976879954,7.136310101,0.52106154,21.71422958
62,0.574428737,8.372254372,0.553481877,21.71971512
63,2.462544441,8.734358788,0.857267201,21.71560097
64,3.184197664,9.548664093,0.565347195,21.71560097
65,3.322167158,9.981223106,0.397600532,21.71560097
66,2.205216646,10.37765598,0,21.71560097
67,1.07584691,10.61907005,0,21.71560097
68,1.441227078,11.03148365,0.390528262,21.71422958
69,0.804146409,11.56782436,0,21.71560097
70,1.758966088,11.54861546,0,21.71560097
71,1.450912595,11.43088818,0.341590226,21.71422958
72,1.542044997,11.18253994,0.865233183,21.71422958
73,1.477383018,10.70682812,0.828798592,21.71560097
74,1.501229048,10.63254547,0.872113049,21.71422958
75,0,10.35755634,0.925131023,21.72245979
76,3.39046669,10.53735352,0.986150801,21.71560097
77,4.276153088,10.58855152,1.076988816,21.71285629
78,4.618001461,10.48135853,0.510057211,21.71285629
79,4.657888889,10.42906475,0.948080659,21.71422958
80,4.974786758,10.50142097,0.373966396,21.71422958
81,4.987481117,10.46839809,0.396983355,21.71422958
82,6.632917881,10.63328362,0.618682384,21.71285629
83,11.89984798,10.37524128,0.6284675,21.71422958
84,15.07826996,10.59851265,0.441983581,21.71285629
85,18.78954124,10.41838932,0,21.71285629
86,22.67913818,10.43649292,0.344734907,21.71422958
87,27.56801033,10.55222511,0,21.71148491
88,31.26745224,10.42910004,0,21.71422958
89,40.21217346,10.28235722,0,21.71148491
90,53.20666885,10.10741234,0.455491334,21.71285629
91,67.5978775,10.09331989,0.560151994,21.71148491
92,77.80736542,9.963061333,0.506438971,21.71285629
93,82.7779007,9.817564964,1.17935431,21.71148491
94,84.1018219,10.04070759,0.354180276,21.71285629
95,94.94562531,9.760115623,0.810832024,21.71422958
96,111.4336014,9.752642632,0.532983184,21.71148491
97,129.7846069,9.709629059,0.577550888,21.71285629
98,145.3537903,9.619912148,0.349665433,21.71148491
99,158.2169952,9.385165215,0.572003901,21.71422958
100,186.7585602,9.384509087,0.490866482,21.71285629
101,232.9185638,9.286468506,0,21.71422958
102,271.8709412,9.227931023,0.4443793,21.71148491
103,313.5597229,9.654219627,0.628064573,21.71148491
104,343.9160156,10.36526108,0.475429237,21.71422958
105,369.2983704,11.81142998,1.283470869,21.71285629
106,401.4249573,13.53509521,0.676234841,21.71285629
107,436.228302,14.74292088,0.99747473,21.71422958
108,455.6816101,16.1912632,0.517650902,21.71422958
109,468.5261536,17.7614994,1.070433021,21.71560097
110,495.3648376,19.61175728,1.084627986,21.71422958
111,525.7891235,22.48559189,0.518574893,21.71285629
112,547.0650635,25.00937653,0.343741328,21.71285629
113,551.9485474,28.60765457,0.380643696,21.71285629
114,558.4696655,31.12825966,0.874581218,21.71285629
115,566.5,35.02240753,0.297125518,21.71422958
116,569.8216553,39.27688217,0.35863772,21.71285629
117,575.6992188,43.47502518,0,21.71148491
118,587.1679077,46.20242691,0.67822969,21.71148491
119,602.0371094,50.33462143,0.672344208,21.71011353
120,611.8519897,54.50782013,1.074736953,21.71285629
121,618.5615845,58.77475739,0.7562989,21.71285629
122,625.2134399,61.31393051,0.99951458,21.71422958
123,629.9384155,63.0806427,1.767765522,21.71285629
124,633.2017212,65.81612396,1.554779291,21.71285629
125,635.076416,73.32981873,0.770873308,21.71285629
126,634.4406738,83.83729553,0.710562944,21.71285629
127,635.0516357,94.33332825,1.230904818,21.71285629
128,636.0291748,104.2032928,1.428316116,21.71148491
129,636.5224609,111.4349747,1.977179289,21.71148491
130,634.2748413,115.0703735,1.964119554,21.71148491
131,629.1569214,116.2182465,1.638731241,21.71148491
132,627.4165039,121.6954498,1.432670116,21.71011353
133,630.8807373,130.5168457,0.820644975,21.71011353
134,634.1940308,140.3401642,1.208319426,21.71011353
135,635.2473755,147.9702759,1.384326696,21.71011353
136,635.7178345,150.8633881,2.353674889,21.70874214
137,636.4325562,146.9985504,1.831896424,21.70874214
138,637.3822021,145.9170227,1.616735935,21.70737076
139,637.9724121,149.872406,2.843664646,21.70737076
140,638.1087646,148.9750519,2.469990969,21.70737076
141,638.6806641,139.4600983,1.823558807,21.70737076
142,639.1847534,129.3415222,2.138516665,21.70874214
143,638.9247437,137.3809357,1.837433696,21.70737076
144,638.7952881,153.7262573,1.807301998,21.70737076
145,638.4344482,174.5640411,2.032370806,21.70599937
146,639.75354,200.6055145,2.898952246,21.70599937
147,638.5132446,217.0518951,2.974644184,21.70737076
148,624.7208252,223.2140961,3.234160423,21.70737076
149,622.6569824,229.407074,4.586681366,21.70599937
150,629.4298096,238.891983,4.592175484,21.70737076
151,635.1092529,243.8580933,4.493749142,21.70737076
152,616.5441284,245.9714355,4.235394001,21.70599937
153,611.5754395,247.5630493,4.984325409,21.70599937
154,592.343811,251.0700836,3.69752264,21.70737076
155,594.3265991,254.4225616,3.503171444,21.70599937
156,604.805481,255.2328796,2.961953402,21.70874214
157,609.4608765,256.0117493,3.951713085,21.70737076
158,608.1303101,256.5474854,5.520405769,21.70737076
159,605.4764404,256.40625,5.574101925,21.70599937
160,604.3381958,256.2077332,6.132433891,21.70737076
161,604.0891113,256.1908875,6.391030788,21.70737076
162,603.09729,256.7362976,6.596960068,21.70599937
163,602.2932129,258.3231201,6.192740917,21.70599937
164,597.1995239,259.8163757,7.091793537,21.70599937
165,590.9207764,261.1966553,7.036190987,21.70599937
166,592.1135864,262.6400757,6.931131363,21.70599937
167,596.4719849,265.1513977,7.210926533,21.70599937
168,596.5491943,267.2576904,6.636187077,21.70874214
169,587.9980469,269.4866333,6.404796124,21.70737076
170,578.7509155,270.7189636,6.708913803,21.70737076
171,572.8412476,271.3643799,6.865501881,21.70737076
172,567.284729,271.9747009,7.219071388,21.70874214
173,565.159729,271.9754028,7.206138611,21.70874214
174,557.2241821,272.9761658,7.311162472,21.70874214
175,557.9159546,273.5383606,7.190952301,21.71011353
176,556.6776123,276.0609741,6.59017849,21.71011353
177,554.7161255,278.9322815,6.633904457,21.70874214
178,548.9250488,281.2390747,7.238271236,21.70874214
179,541.5536499,282.2744446,7.028967857,21.71011353
180,536.0334473,283.1819458,7.365839958,21.71697235
181,534.4605713,283.9622498,7.035160065,21.71148491
182,533.6112061,285.0959473,7.217629433,21.71011353
183,532.6689453,285.674469,7.663663387,21.71148491
184,532.2570801,286.9950867,9.069716454,21.71148491
185,532.6503906,287.3703003,10.55445576,21.71011353
186,533.0888672,288.4428406,10.82159805,21.71148491
187,536.1160278,288.5517578,11.6695776,21.71285629
188,537.0845947,289.1437378,11.48974991,21.71148491
189,529.4835205,289.0637207,12.29088879,21.71285629
190,522.6627808,289.4327393,13.09392834,21.71148491
191,520.0291138,289.7261047,12.64113235,21.71560097
192,519.2214355,289.7774658,12.88344383,21.71285629
193,518.6264038,289.9072266,13.28792572,21.71285629
194,518.2525635,290.386261,13.36507225,21.71285629
195,517.3236694,291.3232117,13.61246014,21.71285629
196,514.4406738,294.6596985,14.59608555,21.71285629
197,513.0505981,298.2104797,16.27815056,21.71285629
198,513.133606,300.8199158,17.78126526,21.71285629
199,513.3927002,300.897522,18.92527008,21.71285629
200,513.1295166,302.6076965,20.24597359,21.71285629
201,511.560791,306.0228882,21.11492157,21.71148491
202,509.9143066,309.1354675,21.4152565,21.71148491
203,507.9924622,309.8587646,21.91699219,21.71285629
204,503.3041687,312.082428,21.89585686,21.71148491
205,498.7242432,314.3618164,22.10187531,21.71285629
206,493.6177979,315.855896,22.34444618,21.71285629
207,491.7562561,318.1968689,22.70906639,21.71285629
208,490.5553284,317.4387817,22.74675751,21.71285629
209,488.023407,315.6774597,22.63602448,21.71285629
210,483.6499329,314.103241,21.71263123,21.71285629
211,477.6778564,313.6651306,20.66806221,21.71422958
212,475.806488,313.2983704,19.99402809,21.71422958
213,475.5840454,313.0470886,20.5692997,21.71422958
214,474.98172,312.5983276,21.31128502,21.71422958
215,465.0814209,312.0780945,22.44140816,21.71422958
216,465.4712524,311.9611206,23.01370239,21.71285629
217,465.5310364,311.6368103,23.23163223,21.71422958
218,465.4804993,311.261322,23.14881325,21.71148491
219,464.3497925,311.4423523,22.30788231,21.71285629
220,464.5087585,312.052002,21.81642914,21.71422958
221,466.0338745,313.014679,20.96570969,21.71285629
222,466.5648499,314.7350464,20.7771225,21.71285629
223,463.483551,316.5365906,20.67008972,21.71422958
224,459.9172668,318.2617798,19.66121483,21.71285629
225,457.1565552,319.4262085,19.72817802,21.71285629
226,455.5340271,321.1511841,19.6573658,21.71148491
227,454.4324341,323.1304626,19.73082542,21.71285629
228,452.2392883,324.2398376,20.32997322,21.71285629
229,451.0612793,323.3987732,21.53454018,21.71285629
230,449.795105,321.9762268,22.11270332,21.71422958
231,448.4382935,321.9694824,22.19433022,21.71285629
232,446.5157776,322.3678894,21.13071632,21.71422958
233,444.1305847,322.2112732,20.51663971,21.71148491
234,441.2602234,322.4234314,19.91648865,21.71422958
235,441.5501709,323.2304993,20.39411163,21.71422958
236,442.6738586,323.3326111,21.32700729,21.71285629
237,443.7880249,321.795929,23.13341713,21.71285629
238,440.1621094,321.589447,24.11922646,21.71148491
239,437.3883057,323.2936401,26.10256195,21.71285629
240,436.2709045,322.4524841,26.93004036,21.71148491
241,438.7408447,320.9341431,25.48859978,21.71285629
242,438.598999,321.2375488,23.57017517,21.71285629
243,437.4272766,322.3329468,22.12838554,21.71285629
244,434.5899658,323.5414734,22.12403297,21.71422958
245,429.9955444,324.2357483,22.10892296,21.71422958
246,427.2166138,324.6638184,21.54076767,21.71422958
247,425.698822,324.5988159,22.44241333,21.71422958
248,424.9387207,324.1612549,24.74985504,21.71285629
249,423.7441711,323.2693176,28.21678162,21.71422958
250,422.5567932,322.6139526,30.69158173,21.71285629
251,421.4833679,322.4570618,34.05084229,21.71422958
252,418.918457,322.7478333,37.4007225,21.71422958
253,414.116333,323.4410706,40.42911911,21.71422958
254,409.4040527,324.7951355,41.67316055,21.71422958
255,407.8495789,325.7950134,41.82355881,21.71560097
256,407.7544556,326.2508545,40.76940537,21.71560097
257,407.6204529,326.4494324,38.99543381,21.71697235
258,407.7843018,326.9790649,37.84702301,21.71560097
259,406.6140747,327.0951538,38.6539917,21.71560097
260,405.7258301,326.7813416,41.35628128,21.71560097
261,402.9180603,326.4130859,44.64691925,21.71697235
262,398.885498,325.9281311,46.04468536,21.71834564
263,396.999115,325.7770996,47.15353394,21.71697235
264,395.5267639,325.6896057,46.66142273,21.71834564
265,394.8923645,325.6428528,46.03915405,21.71697235
266,394.7121887,325.458313,43.89355087,21.71834564
267,394.7090759,325.7450256,42.52527237,21.71834564
268,394.2878113,326.0590515,41.72810745,21.71697235
269,393.822876,326.4071655,42.02252197,21.71697235
270,393.5325623,326.1067505,42.09234619,21.71834564
271,393.7744446,325.7287292,43.12084961,21.71971512
272,393.6862183,325.2589111,44.06563187,21.71834564
273,393.1131592,325.0757141,46.72499466,21.71834564
274,393.142334,325.1064148,49.01431656,21.71834564
275,390.3302917,325.4443054,52.02094269,21.71971512
276,386.7674255,325.6329956,54.04801559,21.71834564
277,385.3787842,325.5527954,56.58494186,21.71971512
278,384.2693481,325.7138672,57.85382462,21.71971512
279,383.5577087,326.1156921,58.14463806,21.72382927
280,384.3601379,326.0781555,58.01136017,21.71971512
281,385.5335083,326.2677307,56.04648209,21.7210865
282,385.2596436,326.1318665,53.54186249,21.71971512
283,384.1170959,326.2384338,53.48231125,21.72245979
284,381.4607544,326.1806641,54.10049057,21.7210865
285,378.7413025,326.0202637,56.51115799,21.7210865
286,376.0310059,325.5744629,60.13694763,21.7210865
287,377.8561096,324.8764954,65.36943817,21.7210865
288,377.6317749,324.3768921,68.72475433,21.7210865
289,376.6875916,324.0297852,72.85277557,21.7210865
290,373.0248718,323.7027893,74.4957428,21.72245979
291,366.8381958,323.4706116,76.94320679,21.7210865
292,361.8325195,323.5517883,78.35016632,21.72245979
293,358.2322388,323.4968262,79.47143555,21.72245979
294,355.5270386,323.4841919,80.35054016,21.72245979
295,349.763092,323.5461731,79.62216949,21.7210865
296,347.2962646,323.4379578,79.28746033,21.72382927
297,345.223938,323.459198,78.10715485,21.72382927
298,343.3718567,323.5098572,79.17694855,21.72245979
299,342.1036072,323.4983521,81.16732025,21.72382927
300,340.3475342,323.4289856,85.09552765,21.72382927
301,338.2308655,323.4333496,87.32502747,21.72520256
302,336.5792542,323.6210632,88.92972565,21.72520256
303,334.6846619,323.5463257,88.62017822,21.72520256
304,333.1356812,323.3928528,89.1421814,21.72520256
305,332.9801025,323.2321777,88.54761505,21.72520256
306,332.9003906,323.2512817,88.43435669,21.72520256
307,332.6222534,322.8513184,89.185112,21.72520256
308,332.1399841,322.5932007,92.20204926,21.72520256
309,330.6930542,322.0903931,95.84295654,21.72520256
310,328.1994019,321.4801636,101.2782211,21.72520256
311,326.0761414,321.0970154,105.7724457,21.72657585
312,325.5372314,321.0038452,112.7261047,21.72520256
313,325.4993286,320.7904358,118.4997253,21.72520256
314,323.3518677,320.4346008,122.9788055,21.72520256
315,321.6373901,320.0576477,120.3214722,21.72657585
316,318.6132202,319.5039063,121.4266357,21.72520256
317,312.9952698,318.9231873,122.4412994,21.72520256
318,310.8042603,318.5563049,126.1542587,21.72520256
319,310.1691895,318.3651123,128.8243408,21.72657585
320,308.5306091,318.0776062,130.8670959,21.72657585
321,306.9940186,317.7901306,132.4647064,21.72520256
322,305.7571716,317.603241,134.0802002,21.72657585
323,304.5205078,317.4812317,135.099884,21.72657585
324,303.9463196,317.4666443,138.8021088,21.72520256
325,303.2122498,317.591156,141.0036774,21.72657585
326,301.4506226,317.6767273,145.0709229,21.72794533
327,298.1380615,317.5890808,147.0312195,21.72657585
328,295.1763916,317.4136658,148.1533508,21.72931671
329,294.1242981,317.2196655,148.548996,21.72931671
330,294.7445679,317.1044617,148.3729401,21.72931671
331,295.1455688,316.5929565,149.1378326,21.72931671
332,294.4069824,314.337738,151.7187958,21.73069
333,293.3028564,311.2501831,153.6454773,21.73069
334,288.6170349,310.3184814,156.6442871,21.73069
335,288.4224854,310.6781616,158.5401764,21.73069
336,290.5019226,310.9327698,159.969635,21.73069
337,290.0042725,310.8729858,161.9117889,21.73069
338,287.1929932,310.8704224,161.9197235,21.73206139
339,283.1483765,310.7511902,163.4368896,21.73480606
340,278.7396545,309.7946472,163.4889984,21.73343277
341,275.7995605,308.6656189,162.9687805,21.73480606
342,275.5783081,307.4429932,163.178894,21.73480606
343,273.4567566,306.9331055,163.4063721,21.73617744
344,270.9402466,307.1156311,164.4048767,21.73480606
345,270.4103088,307.0005188,164.4887543,21.73617744
346,269.0211487,306.8968811,163.4883118,21.73617744
347,268.1600952,306.6211853,161.2404938,21.73617744
348,267.7684937,306.6001282,164.1893616,21.73754883
349,266.7677002,306.45047,164.6283112,21.73617744
350,266.5084839,306.5180054,165.0886688,21.73617744
351,266.6110229,306.6325684,162.9030457,21.73617744
352,266.074585,306.5533752,164.4430389,21.73754883
353,265.0388794,306.1298523,163.2464142,21.73754883
354,263.9418335,305.6448669,163.428833,21.73754883
355,263.1724854,304.9749451,164.1031342,21.73754883
356,262.880188,304.2685852,165.217392,21.73754883
357,262.1450195,302.1642151,165.0691071,21.73892021
358,261.3942566,304.0378723,165.730011,21.73754883
359,261.0920715,302.7018738,167.8321533,21.73892021
360,261.1191101,300.7701416,168.677597,21.73892021
361,261.1557922,299.1483765,170.7218933,21.7402916
362,260.5738525,299.5393372,171.5042267,21.73892021
363,258.084198,300.1140442,171.048996,21.73892021
364,251.6685638,301.6043701,170.3556824,21.73892021
365,249.7224121,303.2144165,170.8647461,21.73892021
366,250.5371094,303.6902771,171.344635,21.7402916
367,254.666687,302.2715759,174.5304108,21.7402916
368,254.3783264,299.3777161,175.9875336,21.7402916
369,251.6384735,297.5317688,177.7254639,21.74166298
370,250.6689301,297.7736816,178.3014526,21.7402916
371,248.4750214,298.461792,180.886795,21.74166298
372,242.844162,297.7662964,183.1615143,21.74166298
373,240.3318634,295.1595154,184.6934204,21.74166298
374,238.6482239,292.4137878,187.4730377,21.74166298
375,238.8014221,290.8457642,189.0714264,21.7402916
376,239.1421967,290.5830078,190.2703857,21.74166298
377,239.7508392,290.7996216,187.7162476,21.74166298
378,239.1864929,290.6940002,192.438736,21.74166298
379,238.6084442,290.5859375,198.1863556,21.7402916
380,238.0308228,288.7117004,200.0376282,21.74166298
381,237.4117889,286.3632813,201.0014343,21.74166298
382,236.4500427,283.8686523,202.3829651,21.74166298
383,236.3092346,284.5126953,202.6547699,21.74166298
384,237.1687469,286.7859802,202.5692902,21.74166298
385,235.6393127,288.375824,202.7218628,21.74303436
386,233.5260773,289.4733582,202.9587555,21.74303436
387,234.6611023,290.1958313,203.1047363,21.74303436
388,235.5792236,289.8996582,204.7680206,21.74303436
389,233.4512329,288.9756165,203.8665924,21.74303436
390,231.5455475,287.9926453,203.3895264,21.74166298
391,230.4204407,286.9349976,202.9885254,21.74303436
392,230.5729065,285.2087402,202.4624481,21.74303436
393,229.4780121,283.2705383,205.6143036,21.74303436
394,227.9773102,282.4276428,205.8203888,21.74440765
395,225.9756165,281.9657898,202.0514221,21.74303436
396,224.4241486,282.3881836,204.318924,21.74303436
397,223.9206085,283.8564758,204.9588623,21.74303436
398,223.6929626,284.26828,203.8307648,21.74303436
399,223.5360565,283.9072876,205.1817322,21.74303436
400,223.6369019,284.2500916,206.6831207,21.74440765
401,223.5834351,284.4249268,208.5959473,21.74440765
402,223.1455536,283.4611511,207.5014191,21.74303436
403,222.3223724,281.4999084,208.7417603,21.74303436
404,219.8326111,280.4385071,206.6939087,21.74303436
405,218.0823822,280.4090576,208.7981415,21.74303436
406,213.4703369,280.2100525,205.79245,21.74440765
407,211.1312256,279.6818848,209.7909393,21.74440765
408,210.4359894,280.458313,208.5890503,21.74577904
409,210.788147,280.5644531,210.1771088,21.74715042
410,208.6657867,278.3658752,211.4144287,21.74577904
411,205.7024384,277.9448853,209.8562622,21.74715042
412,204.7822723,280.1864014,209.6014099,21.74577904
413,204.395813,278.3629456,209.3377228,21.74577904
414,204.2235413,275.8487854,209.4997406,21.74440765
415,204.265274,276.653717,211.4091187,21.74577904
416,204.8368378,278.2189331,207.7588501,21.74577904
417,202.8494415,278.741272,209.666275,21.74577904
418,201.4854126,278.4408264,210.6218872,21.74577904
419,201.3085175,277.5335388,212.4328918,21.74440765
420,200.8969879,276.8080444,210.8621368,21.74577904
421,200.9614868,276.3228149,212.1317596,21.74715042
422,201.1151733,275.9276123,211.9375763,21.74577904
423,200.6874847,275.2871399,212.3858643,21.74577904
424,200.5697937,274.2150879,212.0406036,21.74577904
425,200.2546387,273.3544617,213.7803802,21.74440765
426,200.0326996,272.7348938,213.5092468,21.74577904
427,199.8003693,272.4443054,213.2403564,21.74577904
428,198.8436737,272.8652344,212.6751862,21.74440765
429,197.4862823,273.8808594,210.4756317,21.74577904
430,195.0906067,274.7741089,212.3921509,21.74440765
431,192.7399445,273.9792175,212.493927,21.74440765
432,191.4191284,272.1226196,213.0366058,21.74577904
433,190.3307037,268.7260437,212.4713898,21.74577904
434,189.4345398,266.5282898,212.678894,21.74577904
435,189.5295868,266.4282837,215.0003967,21.74303436
436,189.8473969,267.3786316,212.0937958,21.74577904
437,189.4485168,268.423645,212.9230347,21.74440765
438,188.715683,267.1757507,212.8983002,21.74440765
439,188.2868805,264.7086792,211.7722015,21.74577904
440,187.7168121,263.9539795,213.4288788,21.74577904
441,186.2120056,262.7827148,214.4870911,21.74577904
442,185.1774902,261.6789856,215.5445404,21.74577904
443,184.943161,261.302002,216.5101013,21.74715042
444,184.5090027,259.3814697,214.813385,21.74577904
445,184.0901794,256.2281189,216.0379486,21.74577904
446,183.8725891,255.5095215,217.033371,21.74715042
447,182.752533,258.0245056,217.5902252,21.74715042
448,181.5378723,260.2527161,218.0416412,21.74715042
449,180.7386475,259.9770203,218.792572,21.74577904
450,179.930191,257.8816528,219.060257,21.74715042
451,178.4110718,256.947998,218.3470001,21.74577904
452,178.1650848,257.4787292,217.3656464,21.74715042
453,177.7905579,258.539032,219.1560059,21.74577904
454,177.2509766,258.4468384,220.9969635,21.74577904
455,176.5085754,256.8652039,219.6951599,21.74577904
456,175.5793762,254.0783081,222.4920349,21.74440765
457,175.6959381,251.5753937,217.3049622,21.74577904
458,175.5272827,249.8918915,219.9544067,21.74715042
459,172.5647736,249.293869,220.4272308,21.74577904
460,167.8052826,249.5040131,221.0139618,21.74577904
461,164.2324219,250.0897827,218.8937683,21.74715042
462,161.9749756,249.8996429,219.7746277,21.7485218
463,161.2377777,248.4506683,221.0981903,21.74989319
464,160.8937378,247.424469,221.0650482,21.74989319
465,160.8809357,247.0600128,221.8478394,21.75126648
466,160.997406,246.7724915,221.6311951,21.74989319
467,160.0897369,247.0247345,221.2355042,21.74989319
468,159.7189636,247.4329987,220.7091675,21.74989319
469,159.5515137,247.9836731,219.9263763,21.74989319
470,158.9477844,248.8435364,218.7869415,21.7485218
471,158.3577576,249.6579437,218.9980621,21.74989319
472,157.1383972,250.3972168,219.9506378,21.7485218
473,155.1581573,250.3495483,222.5695343,21.74989319
474,153.3722382,249.3819733,220.0115509,21.7485218
475,153.0722656,248.3577576,220.5116272,21.7485218
476,152.4807739,247.9968414,220.8012238,21.7485218
477,152.6216125,247.6013641,222.8097839,21.7485218
478,153.1362457,245.7170563,221.5080109,21.74989319
479,154.5649567,243.9255066,222.6252441,21.7485218
480,155.6574554,242.9090271,215.1910553,21.7485218
481,155.3762665,237.7510071,222.7224579,21.7485218
482,155.3656616,234.9235687,222.39534,21.7485218
483,156.0762787,234.6481323,222.4049225,21.74715042
484,155.4735107,234.0339508,223.6740265,21.7485218
485,154.4389801,230.8587952,222.422348,21.7485218
486,153.6673584,232.8299713,221.7919159,21.74989319
487,153.1620483,234.3676758,222.4228973,21.7485218
488,152.5781708,234.9342651,221.4522552,21.74989319
489,151.9286346,235.3224945,220.9612579,21.7485218
490,151.5619049,235.9425201,218.8810425,21.7485218
491,150.9629211,236.0621033,219.4109344,21.7485218
492,150.1644592,234.5921783,220.8015747,21.74989319
493,149.3048859,233.2345734,222.3819275,21.74989319
494,147.9292145,231.9129181,224.7615356,21.74989319
495,147.0353546,230.9997406,222.8290253,21.74989319
496,146.8208618,229.7416687,223.3800354,21.74989319
497,146.2500153,228.593399,223.2238617,21.74989319
498,145.5146942,227.7506561,220.5493622,21.75126648
499,145.0836334,227.531723,224.0270386,21.74989319
500,144.943161,227.0175781,223.2112885,21.74989319
501,144.5449524,225.8932648,224.1827393,21.75126648
502,144.1370392,224.7502289,224.6487274,21.74989319
503,143.9326019,225.1438446,226.0720367,21.75126648
504,143.6268921,225.6694641,225.4067535,21.75126648
505,142.6151733,225.8519135,222.8121643,21.75126648
506,139.4253693,225.9840546,226.0622864,21.75126648
507,137.7457123,225.9562073,226.8769989,21.75263596
508,136.7105408,225.6479187,226.849762,21.75263596
509,136.0781097,224.5893402,225.9904022,21.75263596
510,135.9845276,221.7477112,229.2430573,21.75263596
511,133.8726196,219.7135468,230.8976135,21.75263596
512,133.3722839,218.9176941,230.070282,21.75400925
513,132.6589661,220.6360931,230.2528839,21.75400925
514,131.9584045,221.4061432,229.2078705,21.75400925
515,131.2403259,220.5775604,230.0386353,21.75400925
516,130.6593323,219.8541718,228.4394226,21.75400925
517,130.0578461,219.5853729,229.8388672,21.75400925
518,129.5388641,219.325531,229.124115,21.75538063
519,129.2867584,219.0620575,231.6390228,21.75400925
520,129.1962891,218.8899231,232.6818237,21.75400925
521,129.1005096,218.6513214,231.8361359,21.75263596
522,129.0689545,218.3402863,232.5714264,21.75538063
523,128.8882446,217.9429626,232.620224,21.75538063
524,128.4545898,217.822937,234.3786163,21.75538063
525,128.0061493,218.6141052,233.0378571,21.75400925
526,127.3540878,219.431839,233.2788696,21.75400925
527,126.4534683,216.2509308,232.171936,21.75400925
528,125.678688,211.1152496,234.2713165,21.75538063
529,124.8429108,208.8384857,234.6701355,21.75538063
530,121.8596497,211.1513214,234.0509338,21.75538063
531,118.2848892,211.1098633,233.8879089,21.75675392
532,117.8403244,210.8060913,233.1596375,21.75400925
533,117.7718811,211.4120789,233.5188599,21.75675392
534,117.9740982,212.1388245,234.6552734,21.75675392
535,118.6976471,212.9582214,234.2470398,21.75675392
536,119.0993271,213.619873,235.1934662,21.75675392
537,118.9341202,214.469162,234.4752655,21.7581234
538,119.012764,213.2856293,234.1453094,21.75675392
539,118.510498,210.5164642,233.9164429,21.75675392
540,116.9225388,208.728714,233.734787,21.7581234
541,116.9508286,207.7329254,232.7032318,21.7581234
542,116.4036789,207.4692078,232.825119,21.7581234
