Time,Tank 1,Tank 2,Tank 3
85,2.144269228,2.1737957,9.846426964
86,2.038203716,0.698863447,10.11319923
87,2.143386602,1.761508465,9.796117783
88,2.077330112,4.034374714,9.682526588
89,2.089372635,3.388007402,9.657901764
90,2.199540377,1.767223716,9.832266808
91,2.146168232,2.511167288,9.689827919
92,2.132668972,1.031845808,9.860260963
93,2.185505629,0.996743381,9.858113289
94,2.052412272,1.160601854,9.893726349
95,2.165652752,1.060530066,9.689242363
96,2.248670101,1.349446774,9.763627052
97,1.995264292,2.496025085,9.81967926
98,1.988333225,2.757173777,9.732908249
99,2.157010078,1.476397276,9.547089577
100,2.130186319,2.461299419,9.653762817
101,2.008533239,1.386732578,9.643082619
102,2.008815527,2.967072487,9.444518089
103,2.074708939,0.871730983,9.119071007
104,2.118456364,2.628790617,9.173552513
105,2.091412306,1.972594619,9.072557449
106,2.153722525,1.128282785,8.887794495
107,1.971557379,4.183520794,9.039686203
108,1.93171978,2.107198954,9.045164108
109,1.950109482,2.413425207,8.802609444
110,2.022797823,2.128631353,8.87425518
111,1.955163598,0.774983943,8.66407299
112,2.0340271,1.985221982,8.633641243
113,2.02688098,0.689887524,8.518863678
114,1.965581656,1.490854025,8.416202545
115,2.069757938,0,8.619862556
116,2.065260887,1.384560585,8.502323151
117,1.935975671,2.132614613,8.49885273
118,1.86918211,1.3840729,8.473845482
119,1.899299979,2.33500433,8.467556
120,1.854940414,1.607209206,8.472218513
121,2.095313311,0.391697466,8.423957825
122,1.876511812,1.052216172,8.364958763
123,1.888230085,1.450205684,8.345415115
124,1.915520668,0.844878137,8.257082939
125,1.978818774,1.330886126,8.277597427
126,1.839970112,0.358396351,8.221440315
127,1.838889837,0.471663386,8.169109344
128,1.843781233,1.00764823,8.098742485
129,1.851697564,1.653959751,8.056851387
130,1.859234929,0,7.971552372
131,1.80913496,1.271710992,7.986912727
132,1.874551535,1.115550995,7.894342899
133,1.693050146,1.308469772,8.065163612
134,1.84925878,2.060462236,7.88787365
135,1.701935887,0.366767734,7.970395088
136,1.792915344,1.711522937,7.900691986
137,1.802759767,1.511930704,7.895682335
138,1.759490967,0.714034021,7.69599247
139,1.765339375,1.524759173,7.646028996
140,1.575411201,1.411211967,7.705002785
141,1.760637283,1.804098129,7.798247337
142,1.739594817,5.183621407,7.780297279
143,1.697043538,1.197725058,7.622510433
144,1.592107892,3.236811638,7.63218689
145,1.577976108,3.425217867,7.696157455
146,1.714653492,0.936749399,7.547347546
147,1.685137033,0.797542155,7.517640591
148,1.728257537,4.441811085,7.595155239
149,1.558182359,0.96014297,7.598090172
150,1.692261696,1.195677876,7.578578472
151,1.548532963,1.739336133,7.397894859
152,1.640534401,2.7980299,7.156531334
153,1.484183073,2.250399113,7.327546597
154,1.621293426,1.185193539,7.195084095
155,1.804840088,2.264814138,7.355152607
156,1.620400429,1.344997764,7.056344509
157,1.730306864,0.447910458,7.048261166
158,1.568063378,3.043748379,7.118247509
159,1.78289032,1.949807644,7.143966675
160,1.593563914,2.769227028,6.877711296
161,1.616702914,0,7.010181427
162,1.593974113,3.350980997,7.149139881
163,1.739811063,2.224694967,6.923289299
164,1.708362579,2.384166718,7.000893116
165,1.604826212,1.661774039,7.03443861
166,1.609287143,3.368730307,6.829288483
167,1.555775881,2.63790822,6.894504547
168,1.552308917,0,7.042505264
169,1.630255222,1.873850107,6.839944839
170,1.616153598,3.403310299,6.840032101
171,1.52352047,2.398810148,6.925213337
172,1.53709197,2.023225307,6.944917679
173,1.582186222,1.206455112,6.971607685
174,1.607224941,0,7.005845547
175,1.626997352,2.930130482,7.07015276
176,1.551700115,0.230767742,6.881042957
177,1.606274724,0.54652375,6.751750469
178,1.521325111,1.629622102,6.86346817
179,1.710211515,0,7.089229584
180,1.618535876,1.510764122,6.866677761
181,1.492529869,1.755387902,6.738667011
182,1.524815083,1.830156088,6.935238361
183,1.61617434,3.07631278,6.550387383
184,1.542892814,1.167130113,6.754206657
185,1.552061439,2.391680002,6.665627956
186,1.408419609,1.979020119,6.858918667
187,1.315101981,2.139579535,6.823665142
188,1.437339067,1.197600842,6.659351349
189,1.569944501,1.871527195,7.097250462
190,1.43177712,0.797046602,6.673926353
191,1.354175329,3.622241974,6.788307667
192,1.543759704,0.937325656,6.789189816
193,1.473922133,0.61696285,6.633320808
194,1.446683049,1.330883026,6.607429504
195,1.609143019,2.425634384,6.523286819
196,1.443249822,0.293480158,6.662759304
197,1.562128663,1.12463963,6.763095856
198,1.61402607,1.183759689,6.555478096
199,1.523117304,2.419145823,6.60765934
200,1.42477417,0.937800229,6.882182121
201,1.467527151,2.05084753,6.58660078
202,1.24015367,3.013806343,6.808556557
203,1.456895232,0.378707111,6.436056614
204,1.459624171,1.412536621,6.447502136
205,1.450001955,1.157425404,6.392968655
206,1.422410727,3.576512098,6.262965679
207,1.407355905,0,6.516431332
208,1.263858557,2.285945654,6.500963688
209,1.343692541,0.855986774,6.580221653
210,1.542594194,2.191563368,6.558841705
211,1.418448687,2.164674282,6.653112888
212,1.401688695,2.141628027,6.234828949
213,1.474239588,0.845221281,6.459746361
214,1.486325622,0.380794734,6.10799551
215,1.380547524,1.368779659,6.053591251
216,1.351246834,0.483972132,6.258621216
217,1.42442584,0.96459502,5.905499935
218,1.356103897,0.96718502,6.288484097
219,1.529508591,3.766865969,5.972537518
220,1.471662641,0.727820218,6.260872364
221,1.422606111,3.121577501,6.323794365
222,1.41120851,1.7991786,5.877290726
223,1.378701925,0,6.06612587
224,1.42787385,0.817579687,6.017473221
225,1.344222665,0.962558389,5.890203476
226,1.403807402,0.976245344,6.11951685
227,1.398102999,0.548647821,6.070737362
228,1.455303431,1.239293337,5.633937359
229,1.491886973,2.948756456,5.93467617
230,1.408391476,0.262364715,5.631201267
231,1.523749948,1.981693387,5.866460323
232,1.27303493,1.449004412,6.156380653
233,1.374473453,1.725683689,5.851778984
234,1.369295359,1.347907305,5.747082233
235,1.523702264,2.471091986,5.875649452
236,1.363110065,0,6.144554615
237,1.299624324,0.270276308,6.054000854
238,1.441342354,1.961145043,6.075632572
239,1.428689837,1.778689504,5.97892046
240,1.281625748,2.903787851,6.009572983
241,1.330394745,1.241010189,5.854224205
242,1.066358685,1.5343256,6.451906204
243,1.304773927,2.105081797,5.818114758
244,1.39515996,1.032217622,5.863194942
245,1.3403759,0.839619339,6.004556179
246,0.929686308,1.135549665,5.920779228
247,1.40673995,0,5.972505093
248,1.429429531,0,5.787295341
249,1.353700042,0.504969776,5.970999241
250,1.242372274,1.1844275,5.897545815
251,1.267705321,0.989862144,5.762137413
252,1.282417178,2.317619562,5.832777023
253,1.273541093,1.122786641,5.744941235
254,1.30967021,0.918024242,5.513712883
255,1.365576267,2.034363031,5.451500893
256,1.129196763,0.743013263,5.586645603
257,1.301526904,0.845966339,5.379181862
258,1.246957898,0,5.979946136
259,1.280685067,1.007446647,5.700827122
260,1.301657677,0.714447439,5.84108448
261,1.206130862,0,5.998397827
262,1.498248816,1.025544763,5.505465508
263,1.269282103,1.214478016,5.594768524
264,1.242439985,1.16745007,5.657099247
265,1.168122411,1.729487538,5.703706265
266,1.249430656,0.962944865,5.709764957
267,1.137408614,0,5.519795418
268,1.310294986,3.884924889,5.701196671
269,1.226759315,1.724804878,5.447509766
270,1.126831532,1.0951159,5.611774921
271,1.225132704,2.439675093,5.780846119
272,1.162651658,1.12766993,5.473130703
273,1.14722538,1.188719392,5.863213539
274,1.239546895,0.403850287,5.683746815
275,1.248229623,0.469674319,5.794940948
276,1.251775861,1.088373423,5.58388567
277,0.574909747,1.108281851,5.918923855
278,1.218405604,0,5.597024918
279,1.180365205,1.474687576,5.556530952
280,1.240257859,0.585581779,5.718225956
281,1.399447799,3.819354534,5.362746716
282,1.202523828,1.539502382,10.17686367
283,1.428072929,0.487978816,21.55718422
284,1.448264003,1.190261722,26.73130226
285,1.381997943,0.925621331,20.24717522
286,1.486103535,0.421921074,18.29458427
287,1.180727839,0.461410135,20.0236187
288,1.361084104,1.323179126,18.84090614
289,1.490821481,1.131129503,19.10737801
290,1.431426406,1.473739505,18.48945045
291,1.321754336,1.568337321,18.46620178
292,1.402625203,1.447581649,19.45956612
293,1.433050752,0.36759311,19.23500824
294,1.395155311,1.419608593,18.59263039
295,1.41582799,0.318088979,17.38782883
296,1.311868191,0.92418474,17.22597885
297,1.380980492,2.357222795,17.27976036
298,1.370793462,1.392377377,18.53536797
299,1.446640491,0.583101511,19.04937172
300,1.500463486,1.737764597,22.15140533
301,1.490008354,0.562148571,27.07589912
302,1.304130554,1.137288928,31.1004734
303,1.270538926,0.334956199,29.20255661
304,1.372600675,0,25.47444916
305,1.32720983,1.027403116,23.26322174
306,1.325945139,2.856618404,22.98989868
307,1.335624337,0,22.25319672
308,1.331544995,1.951990008,22.9619503
309,1.383910775,0,22.78132248
310,1.285447478,0,21.97803497
311,1.396743894,2.006075621,21.82974434
312,1.299129486,1.168806076,21.98345184
313,1.394505024,2.802652836,21.94262314
314,1.422546983,1.21022141,21.95378876
315,1.210061908,0.84981513,21.61989594
316,1.394209981,0.878115535,21.59001732
317,1.339128971,1.514787793,21.41204071
318,1.314906001,1.456617236,21.44851112
319,1.200175405,1.722609639,21.50488281
320,1.324373007,0.668615639,21.44022179
321,1.274423957,0.992661417,21.28321457
322,1.365535617,2.781412363,21.11707115
323,1.356762171,1.034092188,21.17336082
324,1.300974011,1.141223907,21.26176834
325,1.307597876,1.821450949,21.10829544
326,1.24253571,0.928889871,21.07981873
327,1.256216288,0,20.65509033
328,1.123015285,1.62995708,20.50738144
329,1.311536074,1.998656034,20.68542862
330,1.191095591,1.706905842,20.52126694
331,1.295106173,1.023495317,20.34797668
332,1.396731257,0.811643064,20.38493156
333,1.17170167,2.777664423,20.28227425
334,1.235502839,2.386468887,20.16746902
335,1.225239277,1.635248065,20.14725685
336,1.171897292,0.957013369,20.01014709
337,1.221404672,1.735522151,20.05308342
338,1.17708087,0.875019193,20.18789482
339,1.15304637,1.311727643,20.10979462
340,1.213202834,1.089029193,19.83305931
341,1.186613441,0.909042358,19.45894051
342,1.229545116,0.475098878,19.28668594
343,1.228467226,2.807018995,19.61412239
344,0.906163514,2.578243971,19.26255226
345,1.200744867,1.863415599,19.31885147
346,1.302134991,0.567118466,19.12945366
347,1.088749528,2.59937644,18.92656136
348,1.125315785,0.880125284,18.78383827
349,1.079291344,0,18.9692688
350,1.280672312,0.409109086,18.76484299
351,1.291596532,0.613703787,18.68221664
352,1.334749579,1.112397194,18.61252975
353,1.077073932,1.379409552,18.29546738
354,1.062844157,0.532740772,18.38504791
355,0.920018017,3.308576822,18.42549706
356,1.280155301,2.246678114,18.22353745
357,0.881384075,1.671170831,18.2217083
358,1.153462291,0.853016317,18.21024513
359,1.229623079,1.021073341,18.0399704
360,1.240970731,0,18.02170753
361,1.118343234,2.41003871,17.91240692
362,0.7930035,0.914580643,17.923563
363,1.240608692,0,18.02977943
364,1.244732976,0.974213719,17.66627502
365,1.247264385,0.415281087,17.51577187
366,1.282599688,0.902577698,17.61630821
367,1.087137342,0.639872074,17.48010254
368,1.163678408,1.235867977,17.66511726
369,1.021175981,1.382365942,17.58178139
370,1.241449356,0.591825843,17.39242744
371,0.882162631,0,17.51960564
372,1.221206546,0.533881307,17.49712372
373,1.142016411,1.756587148,17.54475784
374,0.790525615,17.82309532,17.39760971
375,0.992782533,30.210392,17.28140259
376,0.744134903,103.0771637,17.28269959
377,0.842794061,229.6889648,17.23640251
378,0.520578861,317.0772705,17.09236526
379,1.105169654,265.8325806,16.98589897
380,0.826580644,436.0511475,17.05965424
381,0.863362551,385.725647,17.01592636
382,1.247203946,601.7887573,16.78146744
383,1.350743771,679.4439087,16.75832748
384,1.705281854,880.3671875,16.84627724
385,1.64329958,864.2462158,16.77534485
386,2.789366722,943.1463013,16.79706383
387,1.964755297,1005.553406,16.70783615
388,3.155513287,708.7634888,16.62018585
389,7.480922699,1080.083496,16.62632561
390,6.751273632,837.37146,16.58557129
391,7.143062592,757.3156738,16.45322418
392,6.615139484,947.6634521,16.44792366
393,12.74241924,1092.915161,16.35161781
394,10.51067543,1115.934448,16.46817589
395,10.89305687,1254.714844,16.35587311
396,16.81233597,1388.200684,16.83950806
397,21.26290894,1528.781128,16.91753387
398,23.4912529,1504.01001,16.49598312
399,23.08671761,1600.849121,16.52499008
400,21.47898865,1628.864624,16.43180656
401,26.73666763,1733.794434,16.31158638
402,32.16397858,1604.879883,16.31921005
403,38.49528885,1686.941284,16.26059723
404,36.85223389,1742.03418,16.30519295
405,43.98954773,1422.483765,16.30408669
406,49.4829216,1787.69873,16.32695961
407,52.96659851,2004.023926,16.25904846
408,43.02706146,1921.121704,16.36327553
409,62.93788528,1861.451782,16.39292908
410,67.90208435,2034.909058,16.33744431
411,75.83086395,2026.825439,16.41563988
412,87.14059448,2156.355469,16.39685249
413,67.87805939,2346.317871,16.63454437
414,89.04833221,2262.534668,16.6064949
415,86.85826874,1913.392944,16.82715607
416,100.4239731,2133.89209,17.07718849
417,113.779274,2094.214844,17.08341599
418,99.80285645,1900.738647,17.10268211
419,111.3283386,2210.667236,17.61608505
420,110.5593948,2291.595459,17.57188034
421,123.1413269,2308.599854,17.67291641
422,129.2852478,2353.993408,17.48142624
423,140.7913513,2511.17749,18.35475731
424,139.5600128,2564.871338,18.35140419
425,141.5514679,2545.3125,18.22966957
426,154.6692047,2712.772949,18.5137558
427,151.78508,2804.612305,19.26376534
428,162.1171417,2815.12207,19.07253647
429,179.6388855,2959.163574,19.61206245
430,164.9270477,2778.259277,19.67664528
431,175.8482971,2987.634277,21.01093102
432,200.2390442,2906.52832,20.75355339
433,201.2583313,2911.029541,21.43144608
434,212.654068,2976.719727,21.71008682
435,202.7521973,2934.234619,23.10613441
436,222.9372406,2821.349365,22.65079117
437,219.1719818,2894.43042,22.07181549
438,226.0858002,3092.567627,22.94445419
439,256.793396,2952.187256,24.12500572
440,245.7606049,3074.354004,24.94051552
441,268.10495,3254.876465,26.45680237
442,278.7112122,3358.618652,26.65972328
443,268.0678101,3291.965332,27.08390999
444,290.9933472,3397.546143,27.24530792
445,309.8505554,3282.424561,29.2570076
446,361.6664734,3332.349121,30.57834435
447,301.3397522,3218.904297,31.11004257
448,309.5621643,3332.793213,31.21635246
449,342.7286377,3495.718262,31.15765762
450,344.8287964,3418.245117,33.3526268
451,349.6637573,3532.680664,33.38495255
452,370.2221069,3664.140137,33.66731262
453,362.8248291,3648.59375,35.74905777
454,381.8474426,3670.772217,38.64064407
455,398.7517395,3582.397949,38.96050644
456,392.8981934,3755.622559,39.87505341
457,435.0927734,3646.580078,42.61870956
458,421.9031372,3878.742432,41.71144867
459,433.8458252,3746.525635,43.33164978
460,449.815918,3702.518311,42.21700287
461,435.7131958,3506.812988,44.90240479
462,461.6763916,3828.63208,44.50640488
463,467.4637756,3858.813965,47.57880783
464,476.5292664,3862.384766,48.29665375
465,509.4673157,3999.894043,49.59350967
466,522.7745972,4046.320068,50.80205154
467,530.0223389,4095.745361,54.66638565
468,508.7506409,4097.326172,54.14853287
469,540.4628296,4149.895996,59.74335098
470,548.9691162,4015.489746,57.42215347
471,592.1787109,4007.583252,56.85488892
472,576.6484375,4116.970215,57.63854599
473,581.6057739,4025.395752,62.12916565
474,585.9300537,4040.324951,63.25131989
475,628.5176392,4193.691406,64.53330231
476,642.8152466,4288.69873,66.94307709
477,657.7783813,4389.447266,68.64319611
478,656.9423218,4407.788086,72.24185181
479,646.112854,4376.914063,70.70642853
480,682.2366943,4449.837402,72.9980545
481,666.0675049,4295.946777,76.23964691
482,677.9362183,4539.386719,81.25969696
483,672.4313965,4535.897461,82.97286987
484,743.0541992,4349.498535,85.17485046
485,704.1489258,4439.708984,86.02933502
486,766.1557617,4463.075684,85.02571106
487,759.7955322,4599.183105,89.31225586
488,784.2098999,4658.873535,90.02178192
489,775.4497681,4731.332031,90.53902435
490,762.7713013,4630.625488,98.09522247
491,798.6572876,4754.677246,100.4877396
492,830.6473999,4748.825195,98.37330627
493,839.2201538,4857.331543,102.4718781
494,863.7879639,4747.817383,102.3364105
495,857.1156616,4896.122559,103.9243622
496,878.6375732,4901.286133,109.7243729
497,880.8429565,4967.515137,109.757988
498,907.1748657,5011.62207,124.6795578
499,919.0045776,4953.681641,114.5715714
500,933.697937,5124.328613,119.9859543
501,957.7042236,5103.641602,121.5837936
502,923.5678101,5109.685059,127.4486923
503,983.2994385,5050.598145,137.4781342
504,970.5626221,5227.180176,133.3302002
505,1011.107361,5121.00293,133.2081451
506,1034.453247,5217.777344,140.5297089
507,1010.530945,5143.672363,141.9092712
508,1058.3479,5276.654297,147.8469849
509,1045.631836,5146.385254,146.3499298
510,1070.601929,5206.424805,155.3932343
511,1076.493408,5281.089844,155.5267334
512,1077.44043,5374.223145,157.849411
513,1119.272583,5370.876465,163.949585
514,1099.408081,5450.763672,164.4440918
515,1129.682861,5439.806641,164.2207184
516,1175.697998,5503.299316,168.2670898
517,1135.901001,5434.390137,173.5242767
518,1237.523438,5486.910645,177.7621613
519,1170.944702,5564.51416,187.4586487
520,1202.075317,5524.738281,198.334671
521,1222.335205,5451.082031,195.0684052
522,1223.632202,5678.238281,198.1308441
523,1230.203735,5607.79248,197.7662048
524,1251.623047,5561.659668,194.9896393
525,1305.21521,5678.883301,200.0185699
526,1285.790283,5697.694824,206.6128693
527,1306.05481,5534.200684,212.5098267
528,1307.288452,5566.625977,210.0058441
529,1314.231079,5796.702637,217.0972443
530,1366.161743,5768.057617,214.1137238
531,1356.118774,5786.835449,221.7060547
532,1400.807129,5832.140625,223.4491272
533,1374.912354,5888.554688,247.8642426
534,1392.851196,5722.285156,242.5924072
535,1418.849487,5844.348633,249.5854645
536,1415.218628,5923.142578,244.3403168
537,1458.831055,5945.374023,243.6188202
538,1482.807251,6000.044922,254.5785065
539,1496.230469,6052.223633,261.9424133
540,1461.37146,6038.144043,262.8314209
541,1500.972778,6124.353027,268.7542114
542,1510.817139,6120.208984,276.5947876
543,1546.779785,6059.799805,276.9525452
544,1558.186768,6161.463379,285.0717163
545,1561.650513,6128.258789,277.1020508
546,1581.527832,5923.48291,294.5373535
547,1586.646973,6036.848145,290.5192566
548,1601.193237,6075.701172,302.8905945
549,1613.053101,6232.462402,300.482605
550,1621.861572,6123.560059,310.0489502
551,1651.749756,6298.876953,316.7355957
552,1672.244507,6385.422852,322.2215576
553,1663.467407,6409.057129,332.2748413
554,1666.455933,6405.08252,336.5354614
555,1713.943115,6436.65625,341.5213623
556,1707.714966,6374.775391,334.161377
557,1748.668823,6457.964844,346.447113
558,1766.784912,6447.356445,348.885498
559,1793.670044,6433.20459,351.3608398
560,1766.94519,6468.752441,371.8581543
561,1842.354858,6469.231445,367.1068726
562,1833.328247,6571.586426,365.8206177
563,1815.832153,6568.134766,368.8377075
564,1859.952515,6629.912109,377.9272156
565,1892.566284,6532.152344,389.093811
566,1860.816772,6667.563965,393.5192871
567,1911.284912,6616.387207,398.9729614
568,1912.17334,6553.206055,409.5411682
569,1882.746582,6639.316895,414.0792542
570,1929.337646,6627.276367,407.7150574
571,1963.162842,6718.453125,422.1166687
572,1955.306641,6711.680176,422.3115845
573,2022.349731,6732.272461,424.8530273
574,1953.65271,6716.588867,424.4728699
575,2008.408569,6816.992188,424.4307556
576,2074.85376,6773.696777,422.6511536
577,2004.538086,6884.499023,442.3191223
578,2134.45874,6858.539551,465.9337158
579,2048.332764,6806.524414,468.4402161
580,2090.635742,6792.764648,473.9564514
581,2143.126953,6927.124023,480.4693909
582,2142.883301,6951.746094,491.5288086
583,2155.155762,6911.776855,495.5066528
584,2150.985352,6918.905273,498.0330811
585,2184.375732,6877.515137,496.7986755
586,2193.585205,6983.20166,510.0705261
587,2213.026367,6858.289551,514.6403198
588,2227.820068,6981.831543,516.6858521
589,2325.865234,7044.802246,537.8187256
590,2274.284668,7059.369629,549.9567871
591,2278.867188,7073.943359,550.2711182
592,2266.840576,7090.833008,548.8761597
593,2312.521484,6953.47998,555.1335449
594,2324.69165,7082.536133,565.177124
595,2367.619385,7134.487793,588.7392578
596,2361.822266,7181.273926,589.3440552
597,2394.815674,7203.297852,579.3527832
598,2456.737793,7199.383301,591.3411865
599,2426.20752,7167.882324,604.5039063
600,2451.376953,7284.350586,601.9835205
601,2459.838135,7318.76709,606.125
602,2444.883545,7243.596191,607.8709717
603,2460.511963,7276.717773,618.4794922
604,2471.317383,7323.195313,626.5877075
605,2537.703857,7320.898438,636.4500122
606,2570.463135,7241.251465,633.8326416
607,2493.349854,7395.803223,643.0437012
608,2575.015625,7480.820801,657.9345703
609,2570.072998,7413.104004,655.057373
610,2568.059326,7406.992188,671.7862549
611,2610.906494,7416.879883,678.3266602
612,2612.730225,7515.638184,689.0522461
613,2654.508301,7446.470703,698.0223389
614,2699.027588,7530.873535,703.8106689
615,2634.349609,7494.369141,708.5027466
616,2681.045898,7451.782227,705.7947388
617,2659.848877,7473.69873,718.9643555
618,2711.739258,7567.291016,725.1166992
619,2737.258545,7548.999023,736.901001
620,2716.735352,7647.401855,735.7584229
621,2825.033447,7576.642578,763.3110962
622,2769.587158,7625.149414,752.8911133
623,2832.467285,7676.095703,782.9400635
624,2796.448486,7610.908691,786.1207275
625,2842.562012,7640.405762,796.0415039
626,2835.773193,7737.54248,788.4674683
627,2849.699463,7716.279297,816.2541504
628,2863.959473,7812.041992,845.9979248
629,2921.460938,7689.576172,819.9859009
630,2925.783447,7757.026367,839.5396729
631,2949.029785,7802.601563,869.7584839
632,2920.748779,7815.013184,852.9495239
633,2936.518555,7842.258301,858.0133057
634,2949.780029,7866.14502,871.3551636
635,2995.283203,7880.891113,857.2276001
636,2996.624023,7855.089844,876.3440552
637,2994.067139,7851.72168,888.9229126
638,3041.84668,7909.609375,888.8674927
639,3033.332275,7875.351563,896.1520386
640,3055.633545,7909.711914,907.678894
641,3085.097656,7958.53125,928.9442749
642,3081.842773,7908.814453,925.8074341
643,3099.874268,7953.822266,946.4827271
644,3137.0271,7928.049805,941.0457153
645,3122.883789,7966.711426,951.0626831
646,3156.673096,7990.171875,971.6610718
647,3172.88501,7962.582031,964.1868896
648,3206.864746,8049.866699,979.0446167
649,3202.892578,8111.146973,979.1865845
650,3221.462646,8057.330566,991.6401978
651,3256.07959,8108.800293,994.1872559
652,3208.202637,8050.789063,998.7409058
653,3239.848877,8080.220215,1014.119263
654,3367.525879,8159.387207,1022.056091
655,3337.42627,8078.40625,1030.984619
656,3357.008057,8156.364746,1039.410522
657,3304.278076,8209.120117,1077.069092
658,3365.697021,8132.881348,1078.204224
659,3369.460449,8221.689453,1074.887695
660,3366.306641,8172.244629,1100.654175
661,3419.251953,8259.576172,1089.956909
662,3405.888184,8307.366211,1106.387329
663,3402.227539,8258.685547,1105.890137
664,3427.785645,8298.362305,1122.207764
665,3449.449951,8268.908203,1123.214233
666,3423.062256,8282.367188,1128.518433
667,3461.644531,8342.155273,1149.288574
668,3457.752686,8396.396484,1145.746216
669,3493.373291,8290.148438,1177.192139
670,3522.01709,8341.94043,1185.836792
671,3532.026367,8388.249023,1192.432617
672,3583.141602,8396.231445,1204.310547
673,3546.564941,8388.097656,1192.635132
674,3599.895508,8387.171875,1209.749634
675,3627.50708,8472.28125,1216.147461
676,3582.982422,8473.108398,1221.088867
677,3653.365234,8516.895508,1258.684692
678,3637.969971,8455.354492,1244.584839
679,3684.176025,8540.572266,1248.942749
680,3710.730713,8515.206055,1241.849121
681,3737.218018,8420.045898,1274.703857
682,3791.32959,8539.108398,1284.610107
683,3727.460205,8537.880859,1285.803589
684,3721.34082,8557.701172,1289.792969
685,3767.861816,8559.466797,1306.559692
686,3759.841797,8585.313477,1307.679443
687,3823.807861,8607.129883,1336.008667
688,3764.966064,8626.337891,1336.025024
689,3820.123047,8573.302734,1363.173706
690,3827.198486,8609.171875,1355.460815
691,3805.160889,8651.030273,1376.313843
692,3846.881836,8656.481445,1390.9375
693,3896.14209,8755.74707,1379.104614
694,3896.46875,8691.788086,1396.071167
695,3907.122559,8742.730469,1418.973145
696,3953.096191,8715.125,1417.849243
697,3941.693115,8710.432617,1421.029785
698,3911.573242,8743.742188,1437.328003
699,3962.074951,8745.946289,1439.24353
700,3957.553955,8761.905273,1447.462524
701,3963.605957,8764.240234,1483.343262
702,4018.149414,8831.482422,1485.893433
703,4005.063232,8819.972656,1497.159546
704,4071.054932,8861.55957,1492.958252
