Time,Tank 1,Tank 2,Tank 3
87,3.724975586,0,0
88,2.956931829,0.23742412,0
89,4.038126469,0.406741858,0
90,3.538169146,0.15566735,0
91,3.151083469,0.185342267,0.205697507
92,3.07329917,0,0.239963531
93,3.417460918,0.22601901,0.432363302
94,3.755149841,0,0
95,3.017444372,0.386375368,0
96,3.770471334,0.620407283,0.214782223
97,3.633207321,0,0
98,3.304220676,0,0
99,3.984477282,0.246785671,0.226192519
100,3.627945662,0.245250702,0.403202355
101,3.882905006,0.172353432,0
102,3.552634001,0.266332805,0
103,3.439820766,0.455673367,0
104,3.914620399,0,0
105,3.371971607,0.675365806,0
106,4.030128002,0.356517941,0.183733582
107,3.575206518,0.49961555,0.191312999
108,2.881052256,0,0
109,3.982652426,0.220489442,0
110,3.060763121,0.337461233,0.224759266
111,3.326019287,0,0
112,3.541030645,0,0
113,3.642338037,0,0
114,2.307838678,0,0.194559649
115,3.468050957,0,0
116,3.545650005,0,0
117,2.660279989,0,0
118,2.83082509,0,0.212605432
119,2.632097244,0.543237627,0
120,2.323307991,0.339683473,0
121,2.480030537,0,0
122,2.858572006,0,0
123,3.116306782,0.264356822,0
124,2.944895744,0.2458397,0.194713309
125,2.449211359,0.439016342,0
126,2.819504738,0.604571998,0.23327212
127,2.541599989,0.197521538,0
128,2.719744205,0.304780066,0
129,2.737626553,0,0.260085166
130,2.829707623,0.478994429,0.206886277
131,2.748256683,0.268664479,0
132,2.999680758,0.194062874,0
133,3.531896591,0.151902527,0
134,2.948596478,0.632660091,0
135,3.288104534,0.191690162,0
136,3.34712863,0.702139914,0
137,3.004635572,0.343580097,0
138,2.533083677,0.337164104,0.209850699
139,3.369843006,0,0.223069772
140,3.111180305,0.442190766,0.204349563
141,3.297475338,0.253463209,0.228264466
142,3.035907507,0.497396082,0.378946006
143,2.951032877,0,0.186967075
144,3.064691782,0.348047972,0.168717772
145,3.247321606,0.452788681,0
146,3.711078882,0,0
147,3.612053633,0.29864046,0
148,3.840708256,0,0
149,3.381271362,0,0
150,3.791651726,0.768604219,0
151,3.428417444,0,0.184111848
152,3.647035837,0.386798114,0.179316446
153,3.822939396,0.144222319,0.19553408
154,3.607235432,0.290590227,0
155,3.362535954,0.593764901,0
156,3.771903992,0,0
157,3.738508701,0.26705116,0
158,3.945953846,0.259421796,0
159,3.162175655,0,0
160,3.667211771,0.276934117,0.191506043
161,3.379603148,0.313902169,0.184156284
162,3.366422176,0.20743911,0
163,3.3842237,0,0.184834212
164,3.13916254,0,0
165,3.810925722,0,0.203155905
166,3.099080324,0,0.16886422
167,3.104265928,0,0.205463633
168,2.518748999,0,0
169,3.403141022,0.238364726,0.181176767
170,2.241475105,0,0.374644339
171,2.25983882,0,0.170377389
172,2.936017036,0,0
173,3.462481737,0.175243199,0
174,3.768839121,0.281918079,0.25060305
175,2.160151482,0.473859698,0.23203215
176,3.064938307,0.430988103,0
177,2.814896822,0,0.236572221
178,2.913291454,0.24425225,0.177599251
179,2.48493433,0.202798456,0.201219857
180,2.42945385,0.182555541,0.230360121
181,2.874278307,0.341631919,0
182,2.850530148,0.461831182,0
183,2.993912935,0.290394813,0.250599086
184,2.43467164,0.272096753,0.191076905
185,2.649546385,0.163833559,0
186,1.89222157,0.298610747,0.172248036
187,2.631788492,0.29461652,0
188,2.858937979,0.444728374,0
189,3.461161375,0.473658323,0.214136928
190,2.952874422,0.601604998,0.145219088
191,2.628441811,0.151417598,0.200971782
192,3.397972107,0,0.196860462
193,2.480211258,0,0
194,3.107419252,0.33313638,0
195,2.74903512,0,0
196,3.165636063,0.191989452,0
197,3.510580301,0,0
198,3.109303951,0.554593682,0
199,2.769778967,0.341201723,0.398216933
200,3.281768084,0.296275049,0
201,3.666685581,0.217861056,0
202,3.083482504,0,0
203,3.592036247,0.265501857,0.163424745
204,3.792048693,0,0
205,3.481131792,0,0
206,3.112278938,0.414053202,0
207,3.410135508,0,0.185030669
208,3.264138222,0.167035565,0
209,3.427957773,0,0.194388941
210,3.098994255,0,0.205462947
211,3.407629013,0,0
212,2.892867804,0,0.169338867
213,3.410877466,0,0.178788379
214,2.91482091,0,0
215,3.017353058,0,0.387377352
216,3.418117523,0.380809337,0.355969399
217,3.102787972,0,0
218,2.444451571,0.327642709,0
219,3.099386454,0.415205121,0
220,3.452754021,0.360744804,0
221,2.761192083,0.383198142,0
222,2.606390238,0.200853527,0
223,2.520581484,0.334497899,0
224,2.592331171,0.447609216,0
225,2.547743559,0.194951713,0.195221707
226,2.183711767,0.296022475,0
227,3.038128138,0.201970369,0.221061051
228,1.39286685,0.203002229,0
229,2.300531387,0.200190514,0
230,2.293456554,0.245283306,0
231,2.101370811,0.216436982,0
232,2.196594,0,0
233,2.772616625,0.327584445,0
234,2.598387003,0.447807163,0
235,2.192376852,0.388655484,0
236,3.370974779,0,0
237,3.28745842,0,0.185469404
238,3.352349758,0.445172369,0
239,3.66356945,0,0
240,3.272736073,0,0
241,3.47303009,0.345569819,0
242,3.278778315,0,0
243,3.128011703,0.246738866,0
244,2.89643383,0.152425453,0.192186907
245,3.027433395,0,0
246,3.906716347,0.168817267,0
247,3.298058033,0.422985524,0
248,2.958340645,0,0.188102156
249,3.306716204,0.292161435,0.183123976
250,3.194272041,0,0
251,3.491116762,0,0.185544148
252,2.87448597,0,0
253,2.528651237,0,0
254,3.371697426,0,0
255,2.83723855,0.356478453,0.21919927
256,2.999227524,0,0.151789322
257,2.549315691,0,0
258,2.785073519,0.266370445,0
259,2.778567314,0,0
260,3.960247993,0,0
261,2.675776005,0,0
262,2.874990463,0.229240209,0.174434245
263,2.117041349,0.274568319,0
264,2.551777601,0.215750918,0
265,2.349287748,0.189996913,0
266,2.135031939,0.204849035,0
267,2.174165249,0.339071989,0
268,3.157624483,0.480967551,0
269,2.072110653,0.419460535,0
270,2.68835783,0,0
271,2.710128784,0,0
272,2.47134757,0,0
273,3.359854937,0,0
274,3.457976103,0,0.187938511
275,2.860871553,0.521513104,0.332735598
276,2.816793919,0.49901399,0
277,2.564540625,0.220833793,0
278,3.081208944,0,0
279,3.078893662,0.262346715,0
280,3.460839033,0,0
281,3.202550888,0.465063214,0
282,2.894807339,0,0
283,3.477767706,0,0
284,3.342992544,0.338413715,0.17927289
285,3.869993687,0.316849679,0.161982924
286,3.077290297,0,0
287,3.820913553,0,0
288,3.676724672,0,0
289,3.250926971,0,0
290,3.496234179,0,0
291,3.439324617,0,0
292,3.505601883,0,0
293,3.177621841,0,0
294,2.825173378,0,0
295,3.157447338,0.21795781,0
296,3.170855045,0.448587686,0
297,2.888001442,0,0
298,2.825411558,0,0
299,2.702029705,0,0
300,2.737624168,0,0
301,2.991250277,0.404605478,0
302,1.814802408,0,0
303,2.914993525,0,0.17154935
304,2.393759012,0.293652803,0
305,2.937281132,0.289581627,0
306,2.737050533,0,0
307,2.10139966,0.452515095,0
308,2.449402094,0,0
309,2.702632189,0.913591266,0
310,2.465111494,0,0
311,2.410758495,0,0
312,2.531150579,0,0
313,2.848504305,0,0
314,2.710912704,0,0
315,2.261179209,0.210305512,0
316,2.043570042,0,0
317,2.026076317,0,0
318,2.415104151,0,0
319,2.417899132,0,0
320,1.673918843,1.108381629,0
321,2.689383984,0.252614379,0
322,2.883180857,0,0.161965117
323,2.684499741,0.177415684,0
324,2.085231304,0,0
325,2.189477205,0,0.356483638
326,1.983704329,0.254317641,0
327,2.671193123,0,0
328,2.294605017,0,0
329,2.204206705,0.145612389,0
330,2.350010157,0,0.157742769
331,2.214251518,0,0
332,1.90165472,0.638402939,0.149330899
333,2.343593836,0.252678901,0.15174675
334,1.950803995,0.43920207,0.161258653
335,2.535679579,0,0
336,1.777950406,0,0
337,2.146338224,0,0
338,2.184320927,0,0
339,2.359383345,0.333954573,0
340,2.521986961,0,0
341,2.490664959,0.335819215,0
342,2.602890491,0,0
343,2.314243078,0.77743113,0
344,2.486933231,0.471356034,0
345,2.165256023,0,0
346,1.890900493,0,0
347,2.869359255,0.301338226,0.160956502
348,2.335228205,0,0
349,2.280385971,0.246719137,0
350,2.202836514,0.271573097,0
351,2.251656294,0,0
352,2.29401207,0,0
353,2.232939243,0,0
354,2.172958612,0,0
355,3.059471369,0,0
356,1.877604604,0.415289909,0
357,2.511917114,0.332800716,0
358,2.153532028,0.487213612,0
359,2.260760784,0.298073322,0
360,1.6794976,0,0
361,3.023990154,0,0
362,2.367117167,0,0
363,2.700047731,0.17486009,0
364,2.610203505,0.46742332,0
365,2.404837847,0.216103315,0
366,2.836042643,0,0
367,2.509964466,0,0
368,2.14127183,0.333607584,0
369,2.024151564,0,0
370,1.96602273,0.664732397,0
371,2.565502644,0,0
372,2.853222132,0.295307696,0
373,2.077545404,0,0
374,3.20902586,0,0
375,2.562927008,0,0
376,3.230034113,0,0
377,2.651092291,0,0
378,2.842064857,0,0
379,3.189052105,0,0
380,3.152337551,0,0
381,2.974305391,0,0
382,3.366304636,0,0
383,2.846684456,0,0
384,2.883180141,0,0
385,2.838548422,0.394065499,0.183896735
386,3.350742102,4.605532646,0
387,3.072782755,4.944806576,0
388,2.835762739,9.968198776,0
389,2.982386589,20.68870163,0.263749599
390,2.879537582,39.41556168,0
391,3.130453587,352.5283508,0
392,3.100382805,404.1317749,0
393,3.062552214,405.4407349,0.959216177
394,2.479040623,847.0947266,1.761781216
395,3.289944649,836.7885132,13.42042637
396,2.640562058,889.3449707,19.35601807
397,2.968486071,875.8621826,28.77146339
398,2.586687565,895.7522583,32.721035
399,2.90523243,1185.217407,27.47224808
400,1.710292101,1416.6427,31.50488853
401,2.883089066,1319.391357,38.01646805
402,2.638122797,1180.925415,39.32159042
403,2.870045662,1351.612915,43.9603653
404,2.39473033,1488.754883,49.33657455
405,2.660196543,1473.864502,48.25302505
406,2.963465214,1487.367188,54.67486191
407,2.666612864,1716.403076,54.39377975
408,2.831964493,1562.710938,57.14285278
409,1.626854062,1665.423462,58.84606934
410,2.814415455,1802.517456,55.13506317
411,2.788439035,1693.871826,64.13096619
412,3.057175398,1763.78418,85.40471649
413,2.871624231,2057.560791,79.45490265
414,2.985224962,1886.056396,70.53765106
415,2.908091068,1918.637207,79.87827301
416,3.647411346,1946.052979,77.51239777
417,3.578719854,1973.363403,87.31520081
418,3.649588823,2129.515625,103.1267548
419,4.072108269,1867.882202,89.1441803
420,4.181639194,2063.415039,97.19823456
421,4.246476173,2190.787109,103.7488022
422,4.510439396,2177.464844,103.723793
423,4.972072124,2381.118164,114.4479904
424,4.72103405,2343.78418,115.3824158
425,5.478089809,2309.05542,131.497406
426,5.866490364,2272.01001,139.7919159
427,5.796758175,2418.418701,135.8446045
428,7.567400932,2291.667236,142.5106354
429,6.592808723,2354.154053,145.2803345
430,7.68819809,2360.424316,167.4991302
431,7.442749977,2605.176758,171.5738831
432,7.919920444,2709.975342,167.7462921
433,7.801454544,2738.682373,167.5435791
434,8.490174294,2668.930908,157.4763641
435,8.705859184,2751.254883,223.4999542
436,9.419032097,2735.505615,195.526123
437,9.664669037,2719.558594,206.960907
438,10.70869637,2659.22876,214.8631592
439,11.17736721,2787.363037,208.5217896
440,11.59569263,2971.296387,227.7330475
441,13.09675312,3009.469971,223.0513763
442,13.30070114,2867.620605,244.6879425
443,13.71018696,2933.275146,247.8939819
444,14.52237511,3015.306396,225.0391388
445,15.74130726,2976.089844,232.4919128
446,16.67377853,2918.141357,253.8649902
447,17.97686768,3169.321289,267.098053
448,18.04878044,2850.885498,288.663208
449,17.86305237,3268.654785,293.4851074
450,18.77101898,3346.824707,267.2304382
451,19.71107674,3351.139404,294.6554565
452,21.03017044,3039.585205,308.3875732
453,21.5574398,3292.888184,311.9759827
454,21.69854355,2967.431396,340.7753601
455,24.27381706,2997.82373,349.5101929
456,25.52120018,3594.530518,349.6321411
457,27.06907272,2991.388672,337.0696411
458,27.51000977,2716.611084,332.3534241
459,26.24431229,3531.479004,381.9515381
460,27.9304924,3424.959961,360.7566223
461,32.03572083,3603.650635,379.8314514
462,31.48749542,3573.494141,390.2306519
463,32.54938889,3579.409912,421.2361755
464,34.3802948,3529.274658,419.3581238
465,35.733284,3633.369629,420.0264893
466,36.85523224,3520.863281,441.7134094
467,38.20502472,3784.146973,430.3531189
468,41.19377518,3503.656982,461.2926025
469,40.52970505,3745.696777,485.1195679
470,42.46991348,3717.329346,453.8226929
471,42.41091919,3843.924072,439.5028992
472,42.11124802,3928.623291,463.8330994
473,48.1228714,3518.695313,503.2063599
474,54.08251572,3869.967285,522.2755737
475,52.46957397,3867.062988,517.4835205
476,50.57941437,3499.862061,511.2876282
477,52.52579498,4105.760742,537.3614502
478,57.14455032,4033.004639,576.3452759
479,57.09268951,4276.045898,556.6117554
480,57.82147598,4219.544434,563.7609253
481,60.9770813,3249.547363,579.5755615
482,59.74468613,4249.654297,568.5306396
483,62.17822266,4280.07959,590.2280884
484,65.5007782,4169.852051,585.909668
485,69.16540527,3428.033203,612.0956421
486,71.20752716,4286.632324,712.5471191
487,70.3963623,4255.497559,597.0953979
488,75.47724915,4406.914551,623.0539551
489,74.76718903,2866.806152,704.2865601
490,79.10816193,4476.737305,674.779541
491,76.73310852,3236.983643,686.3684692
492,81.18224335,4619.597168,704.9671021
493,81.04160309,4642.174805,698.2722778
494,86.99951935,4590.041016,678.3751221
495,83.0682373,4461.103516,752.8013916
496,87.20653534,4484.183105,723.8983765
497,87.55146027,4679.676758,758.7616577
498,92.95088196,4801.520508,776.84198
499,101.7644348,4438.459473,780.5626831
500,97.62678528,4860.683105,800.7426147
501,100.0769043,4825.081055,796.2833862
502,102.0950241,4691.866211,829.8336182
503,116.2263184,4810.258789,820.8369141
504,117.3107986,4952.852051,830.6803589
505,116.2029724,4783.316406,822.8366699
506,118.2672653,4672.064941,851.1196289
507,116.5701828,4951.208008,872.4002686
508,118.3982391,4871.678223,828.2731323
509,121.010849,4819.082031,873.9862671
510,122.2446747,5051.240723,904.7148438
511,121.9522705,4961.322754,895.7377319
512,132.2327118,5020.184082,915.142334
513,130.5535584,4965.632324,921.1391602
514,137.3764954,4964.529297,943.2935181
515,135.9150848,5070.878906,954.4024048
516,141.246994,5017.377441,968.9403687
517,142.7294922,5119.519043,980.1522827
518,146.2395782,5219.429199,1001.157471
519,144.3412933,5127.387207,990.1516724
520,162.8823395,5259.954102,1078.517456
521,157.3659363,5280.969727,1062.812134
522,164.7167206,5332.944336,1096.926636
523,176.2001495,5342.081543,1064.524658
524,176.5995331,5403.413574,1166.101318
525,173.0398102,5359.889648,1054.313721
526,178.4186096,5376.061523,1064.118652
527,185.11409,5382.474121,1144.572754
528,183.593338,5387.569336,1046.301147
529,190.3304596,5523.227539,1130.041504
530,191.7642212,5453.503418,1142.036133
531,198.0774078,5328.115234,1155.29895
532,204.577179,5443.51416,1186.61377
533,198.0392914,5558.530762,1198.565918
534,199.111557,5506.470215,1177.872559
535,202.5265961,5226.461914,1245.76709
536,210.9282379,5405.541504,1237.085205
537,216.3907623,5503.16748,1249.71814
538,219.9571838,5571.338379,1235.977295
539,223.6957855,5657.219238,1263.385376
540,236.5696411,5714.626953,1385.238525
541,235.9661255,5624.21875,1265.477417
542,241.2442932,5780.119629,1284.277588
543,240.3217163,5529.969238,1350.290649
544,240.8663025,5695.920898,1335.599609
545,239.3219299,5655.518066,1254.739502
546,257.3437195,5696.625488,1363.835815
547,271.0021973,5668.846191,1260.152466
548,271.4794312,5801.986328,1414.400146
549,273.2766418,5645.293457,1378.654175
550,271.3685303,5866.211914,1414.974976
551,274.6687317,5886.531738,1409.986206
552,280.6670532,6025.400391,1446.004639
553,280.986908,6015.626953,1448.243896
554,284.0911255,6018.35498,1441.493042
555,288.1559753,6152.787109,1629.688599
556,305.3475037,6040.452148,1419.585693
557,293.3840332,6244.867676,1489.38855
558,305.3049927,6183.084961,1507.646118
559,308.4518433,6133.172363,1613.200928
560,307.2052917,6212.163086,1662.798828
561,320.8835754,6162.349609,1465.069702
562,319.8249512,6195.411621,1690.044922
563,326.6856384,5462.958496,1573.878418
564,335.9717712,6119.812988,1597.9198
565,337.7171631,6213.78418,1577.91272
566,344.3878784,6219.050781,1572.301514
567,359.1736755,6240.753906,1572.757324
568,365.8536682,6235.183594,1629.06543
569,365.6661072,6195.208496,1442.868042
570,365.1009827,6169.765137,1522.512329
571,372.4273071,6327.928223,1553.120605
572,374.1165161,6381.976074,1534.401001
573,387.3399963,6241.161621,1692.597168
574,384.5645447,6359.744141,1615.964478
575,391.2325134,6438.134766,1760.468872
576,392.5111694,5988.875,1822.721069
577,421.504364,6417.722168,1761.514893
578,407.2799377,6521.069824,1762.777832
579,424.5123596,6514.44043,1673.619507
580,414.7261047,6167.52002,1832.166382
581,429.7314148,6537.753906,1789.698364
582,442.7765198,6579.877441,1790.07019
583,435.0263977,6512.189941,1866.583496
584,451.0227966,6577.319824,1917.265503
585,445.6775513,6331.071289,1893.191528
586,457.9432373,5626.364258,1873.031738
587,476.4741516,6595.91748,1685.865723
588,468.2872314,6193.95459,1921.359985
589,480.2813721,6739.092773,1962.556763
590,475.10672,5778.55127,1963.322266
591,483.0864868,5286.753418,1977.803345
592,485.47229,6576.874023,1988.677124
593,500.2810059,5726.68457,2003.898071
594,529.3209839,6538.833496,2048.752197
595,506.8325195,5448.131348,2036.197388
596,522.821228,6776.300781,1980.43811
597,514.8378906,6212.563477,2056.713867
598,521.6943359,5965.481934,2066.699707
599,529.7955933,6812.216309,1930.300049
600,527.6435547,6710.620605,1912.480713
601,547.1737061,6777.953125,1974.405518
602,552.5425415,6816.962402,2131.547852
603,572.0477295,6974.571777,2108.689453
604,553.5518188,6896.71582,2250.257324
605,559.0869141,7042.737793,1958.961914
606,578.5547485,6853.748047,2191.355713
607,594.4279175,6725.966309,2209.279785
608,599.0094604,6838.363281,2169.259521
609,598.2783813,7056.643066,2228.040283
610,613.1542969,7248.89209,2302.350098
611,608.9106445,7069.665527,2188.970947
612,631.6442261,7207.851074,1890.44458
613,621.2288818,7188.969727,2070.797852
614,641.414978,5280.170898,2219.253418
615,648.5118408,4756.787109,2354.810547
616,643.6290894,5279.047852,2288.657959
617,646.0153809,7220.449219,2196.531738
618,650.5424194,7177.231934,2156.358643
619,675.5794067,7254.416016,2209.114258
620,665.9001465,7406.727539,2377.983154
621,687.8564453,7236.239746,2267.450439
622,686.3379517,7403.345703,2359.897949
623,696.2074585,3891.530273,2478.376221
624,701.0147705,5576.912598,2510.147461
625,692.9790649,5666.227051,2477.901367
626,701.9639893,7310.483887,2491.705566
627,715.9864502,5486.86377,2382.259033
628,724.5189209,4990.550293,2541.832031
629,727.1459351,5107.660156,2490.346436
630,734.2614136,5436.450684,2534.310303
631,747.022644,5658.873535,2469.196777
632,753.2235718,3231.99585,2654.686523
633,768.8132935,7299.493164,2446.980225
634,765.8540649,7889.483398,2558.563965
635,771.0517578,7474.427246,2598.119873
636,798.4812622,5519.135742,2557.684814
637,786.0909424,5746.277832,2504.124268
638,798.7280273,7441.996582,2568.491699
639,830.1745605,5730.135742,2530.050049
640,829.6862793,3914.244629,2761.284912
641,833.152771,7513.274902,2436.49707
642,838.3134155,7391.547852,2646.50708
643,853.0128174,7492.415527,2500.021729
644,843.0466919,7559.471191,2523.638428
645,862.5168457,7835.48877,2671.487793
646,856.9017944,5859.760742,2790.619141
647,871.8771362,5707.151367,2655.875244
648,888.7439575,5715.593262,2759.137695
649,904.0093384,7646.492188,2886.983154
650,894.9135132,7734.412109,2840.769531
651,894.7538452,5812.179199,2834.927002
652,906.4788818,7533.010254,2809.147217
653,922.3303833,7734.363281,2759.222168
654,942.3928833,5935.072266,2817.296143
655,946.9007568,7881.797852,2849.139893
656,943.2872925,5877.189453,2606.23291
657,962.3591919,7702.737793,2856.215088
658,959.5431519,5928.584961,2834.01709
659,984.1681519,7908.907227,2823.976563
660,992.069458,5907.024902,3024.592773
661,976.9406128,8060.896973,2759.280029
662,1015.072449,8149.478516,2772.099609
663,1005.862244,8007.724609,2948.681641
664,1001.711609,8132.231934,2968.513184
665,1024.486572,5906.563477,3078.036621
666,1031.303589,5776.628418,3094.79248
667,1018.722534,7631.875977,3034.575195
668,1065.628662,7605.119141,2985.393555
669,1064.704712,4628.706055,3123.345947
670,1061.473999,5968.114258,3177.193848
671,1060.643921,8008.007324,3121.577148
672,1086.328125,8067.16748,3076.237549
673,1063.873169,5838.553223,3146.56543
674,1120.309937,7992.506348,3146.693848
675,1118.849976,5968.374512,3029.365967
676,1097.2854,6070.467285,3216.433105
677,1128.743286,5958.508301,3187.796387
678,1147.865479,8070.150879,3138.699951
679,1131.764648,8060.375977,3150.894531
680,1169.545654,7936.46875,3306.875977
681,1188.877319,8073.21875,3266.005127
682,1172.337646,8474.224609,3293.012939
683,1186.008301,8493.489258,3265.549072
684,1200.335083,6201.713379,3252.153564
685,1215.186768,6064.569336,3390.700928
686,1209.162231,6205.174805,3119.292969
687,1193.169434,6144.729004,3436.644775
688,1241.159668,7979.776367,3337.909912
689,1215.493042,6382.435059,3311.710693
690,1231.637939,6245.126953,2753.675293
691,1224.006714,6247.075195,3255.499023
692,1238.921509,6316.339844,3287.510498
693,1270.986084,6443.217773,3440.577637
694,1248.320923,6227.809082,3500.207031
695,1265.849121,8324.458008,3396.217041
696,1273.39917,6241.133301,3533.703125
697,1306.199463,4192.223633,3551.939453
698,1313.976807,6239.099121,3246.459229
699,1300.665527,8493.751953,3334.50415
700,1345.123779,8343.417969,3397.035156
701,1341.936646,8177.599121,3577.715332
702,1358.797363,8348.832031,3059.869385
703,1339.730957,8542.339844,3646.501221
704,1354.104492,8447.251953,3618.546875
705,1387.713989,8171.97998,2747.666504
706,1411.238037,6377.76123,3596.956787
707,1404.788818,8856.055664,3559.480225
708,1374.416504,6361.467285,3702.498291
709,1437.351196,7806.303223,3714.54541
710,1422.461182,6208.666504,3618.222412
711,1389.864746,8612.25293,3579.676025
712,1415.721802,8556.574219,3686.871094
713,1468.408936,8503.842773,3566.751465
714,1504.962036,6228.575195,3620.598145
715,1429.556396,8332.083984,3801.603027
716,1483.81665,8478.822266,3505.290771
717,1443.567871,8745.695313,3850.337646
718,1530.943359,8544.677734,3713.811523
719,1496.157959,8595.413086,3527.608154
720,1529.825562,8565.693359,3613.331299
721,1556.392212,8670.969727,3857.985352
722,1565.619995,8678.810547,3893.578857
723,1570.056274,8277.337891,2985.303711
724,1573.675781,8778.070313,3930.592041
725,1575.40979,9166.412109,3975.015137
726,1590.530273,8848.19043,3747.935059
727,1597.543823,6643.350586,3759.768799
728,1580.035645,8651.921875,3574.1875
729,1610.217407,8744.900391,3446.837158
730,1666.210938,6660.312988,4003.984863
731,1629.942993,6526.147461,3986.858643
732,1649.964966,8961.216797,3837.279785
733,1634.272461,8804.196289,3868.564453
734,1621.401733,9160.124023,4013.17334
735,1685.110229,6626.414063,4130.072754
736,1718.227051,8776.516602,4101.796387
737,1702.563599,8803.74707,3991.857178
738,1682.470215,8849.212891,4147.569824
739,1711.797729,6893.275879,4080.982422
740,1713.019653,8992.336914,3885.373779
741,1717.084961,6589.87207,4157.126953
742,1749.966919,6681.344727,4141.676758
743,1716.130249,8927.479492,3882.131348
744,1734.207031,8874.664063,4206.195801
745,1775.723633,9012.223633,3802.596924
746,1773.521362,5866.502441,4263.546387
747,1761.250488,8910.233398,4223.405273
748,1819.917603,8934.914063,3905.831055
749,1841.320679,8505.21582,4195.512207
750,1826.763184,4353.562012,4284.636719
751,1761.425171,8900.15918,4275.083008
752,1851.087646,4493.336914,4309.780273
753,1883.561279,9112.855469,3923.026611
754,1876.468628,8890.15918,4190.809082
755,1864.291992,9056.226563,3500.740479
756,1903.945923,7005.736816,4453.947754
757,1900.618164,8972.682617,4280.054688
758,1902.534546,4547.79834,4437.00293
759,1929.282104,9069.344727,4339.154297
760,1943.625488,6990.113281,4444.584473
761,1913.856079,8941.206055,3781.9646
762,1959.667725,8664.90918,4456.285156
763,1931.56665,9188.640625,3167.190918
764,1995.846191,8947.811523,4345.256348
765,1990.569214,8820.455078,4114.628906
766,1891.728271,9158.174805,4365.859375
767,1863.935181,7135.141602,4565.434082
768,1956.919434,9126.407227,4187.529785
769,2003.246338,5254.120117,4522.412109
770,1986.62915,7268.296387,4581.54834
771,2036.451416,9392.952148,4233.349121
772,2031.220459,4660.71875,4546.367676
773,2030.417236,9215.942383,4599.312988
774,2042.347534,9306.461914,4604.969727
775,2059.731689,9737.577148,4692.08252
776,1918.157837,7232.654297,4721.394043
777,2106.255127,9621.305664,4174.166504
778,2009.38208,6877.026855,4489.701172
779,2149.167725,9274.358398,4677.978027
780,2214.147949,9229.173828,4698.179199
781,2144.121094,4485.466797,4727.01416
782,2196.60376,9478.085938,4213.879395
783,2216.380371,5334.541504,4728.472656
784,2192.791504,9205.691406,4360.19043
785,2235.694336,7228.500977,4807.694336
786,2202.230469,9433.314453,4581.496094
787,2179.785889,9431.651367,4771.069336
